{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID,,,,
Biggera Vision,,1352-13,N,C/- First Asset Management Pty Ltd,PO Box 7129,,,East Brisbane,QLD,4169,,07 3391 9500,,,,accounts@firstassetmanagement.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4303,,,,
K-Horse Pty Ltd,,*None,Y,C/O JLL ,"Building 2, 540 Springvale Rd",,,Glen Waverley,VIC,3150,,0418 182 707,,,,glenwaverleyap@ap.jll.com,,Mahes Heenetigala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4304,,,,
National Glass,,*None,N,PO Box 4,,,,Virginia,QLD,4017,,07 3131 3555,07 3131 3581 Tony,0418 785 961 Tony,,tony.stav@nationalglass.com.au,,Tony Stav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4305,,,,
Spring Lake Holdings atf The Spring Lake Trust,,1011-02,N,Pinnacle Sales and Management,PO Box 473,,,Chirn Park,QLD,4215,,07 3376 6826,0427 202 185,,,adi@pinnaclesm.com.au,,Adrienne Mahe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4306,,,,
C/- CBRE (C) Pty Ltd,,1437-69,N,SLMC Property Australia Pty Ltd ATF SLG Everton Park Trust,NXS#: PQLIST - G2QRE1,Box 75,357-403 Redbank Plains Road,Redbank Plains,QLD,4301,,07 2101 3050,0402 057 814,,,PDF;COPY,aprockworthbrisbane@cbre.com,Eddie Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4307,,,,
OCS Services Pty Ltd,,*None,Y,PO Box 111,,,,Belmont,WA,6984,,1300 723 777,,,,accounts.payable@oscservices.com.au,,Sharon Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4309,,,,
Auswide Commercial Fitouts Pty Ltd,,*None,Y,PO Box 1164,,,,Paradise Point,QLD,4216,,1300 883 632,,,,info@auwidecommercial.com.au,PO REQUIRED,Jenny MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4310,,,,
Shopping Centres Australasia Property Group Re Ltd,,*None,Y,C/- Comac Property Management Pty,Level 1,169 Moray Street,,South Melbourne,VIC,3205,,,0447 917 300,,,r1accounts@au.knightfrank.com,,Jaob Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4311,,,,
Laurie Angeli,,*None,Y,464 St Kilda Rd (STK464),NSZ #: IST - STK464,464 St Kilda Rd,,Melbourne,VIC,3000,,0418 377 226,,,,bruce.prothero@ap.jll.com,,Bruce Prothero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4312,,,,
Solomon Oxman Cooper,,737-09,Y,C/- Rook Partners Asset Management,Summer Centre,"Suite 5A, Level 1",1 Somerset Avenue,Narellan,NSW,2567,,,,,,lstevens@rookpartners.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4313,,,,
Challenger Services Group  Pty Ltd,,*None,Y,ABN 97 163 895 298,"Suite 303, Level 3",55 Holt Street,,Surry Hills,NSW,2010,,,,,,awika@csgroup.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4314,,,,
Kaufland Australia Pty Ltd,,*None,Y,Morayfield Village,C/- Centre Management,PO Box 680,,Morayfield,QLD,4506,,07 5499 4255,,,,accounts@morayfieldshoppingcentre.com.au,,Greg Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4315,,,,
Wharf 1 Body Corporate,,*None,Y,UP2009001,,,,,,,,0408 785 748,,,,scott.henderson@au.knightfrank.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4316,,,,
Portland Stone Australia Pty Ltd,,*None,Y,15 Herbert Street,,,,Mornington,VIC,3931,,03 5977 2312,0419 196 050 Graham,,,graham@portlandstone.com.au,,Graham Tizzard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4317,,,,
Retpro Associates Pty Ltd- Bundoora Square,,*None,Y,c/o Dandenong Plaza,Centre Management Office,PO Box 8014,,Dandenong,VIC,3175,,03 9767 2000,03 9767 2011 Louise,0491 224 586,,lhurley@retprogroup.com.au,,Louise Hurley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4318,,,,
Mrs Conchetta Coci,,*None,Y,C/O JLL,"Level 29, Central Park ",152-158 St Georges Terrace,,Perth,WA,6000,,08 9483 8492,0404 101 020 Andrea,,,AccountsPayable.WA@ap.jll.com,,Andrea Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4320,,,,
The Body Corporate for the Stewart Glen Townhouses,,1013-01,Y,82 Daw Road,,,,Runcorn,QLD,4113,,07 3841 8851,0411 133 611,,,stewartglentownhouses@hotmail.com,,Tiffany Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4322,,,,
ANDBuild Commercial Interiors Pty Ltd,,*None,Y,PO Box 2257,,,,Brighton,QLD,4017,,0405 030 221 Andrew,07 3267 1727,,,accounts@andbuild.com.au,,Andrew Feather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4323,,,,
Allstate Linemarking Services Pty Ltd,,*None,Y,ABN: 98 109 627 652,42 Motorway Cct,,,Ormeau,QLD,4208,,07 3386 1789,0408 596 102 Vincent,0477 641 100 Nicole,,accountspayable@allstatelinemarking.com,PO Required,Vincent Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4324,,,,
Carpark-King Pty Ltd,,*None,Y,PO Box 632,,,,Caringbah,QLD,1495,,02 8539 7367,,,,alex@carparking.com.au,,Alexandra Levings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4326,,,,
Gary Davis,,*None,Y,180 Viking Drive,,,,Wacol,QLD,4076,,,,,,garydavis@mapei.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,4327,,,,
Quality Commercial Cleaning Pty Ltd,,QCC,Y,ABN: 82 123 949 342,123 Sandgate Road,,,Albion,QLD,4010,,0424 962 742 Guilherm,1300 887 074,,,payables@qcc.cleaning,PO REQUIRED,Guilherme Giampietro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4328,,,,
Shopping Centres Australasia Unlisted Retail Fund3,,1412-10,Y,C/- CBRE PTY Limited As Managing,Level 3 - Waterfront Place,1 Eagle Street,,Brisbane,QLD,4000,,,,,,SCAadmin@cbre.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4330,,,,
Nxtgen Commercial Services Pty Ltd,,*None,N,ABN 59 613 710 231,799-  801 Greenwattle Street,,,Toowoomba,QLD,4350,Australia,07 4633 3693,,,,admin@nxcs.com.au,PO REQUIRED,Katie Albiez,info@nxcs.com.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,EQUIPMENT SALES (AU)- 2022,GST,N,,P,4331,,,,
Australian Executor Trustees Ltd ATF Surfers,,*None,Y,Paradise 2 Ownership Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,Archerfield,QLD,4108,,,,,,reasap.pacific@cbre.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4332,,,,
Certane Spv Management Pty Ltd,,1437-77,N,C/- CBRE ?? Pty Ltd ,QLD Rents Trust,,,,,,,0455 658 563,,,,PDF;copy;to;reasap.pacific@cbre.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4333,,,,
C/- CBRE (C) Pty Ltd,,1437-70,N,SLMC Property Australia Pty,Ltd ATF SLG Rothwell Trust,NXS #: PQLIST - G2QRRW,Box 75,Redbank Plains,QLD,4301,,,,,,PDF;COPY,APRockworthbrisbane@cbre.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4334,,,,
Unita (QLD) Pty Ltd,,*None,Y,ABN: 62 111 488 049,17 Morgan Street,,,Fortitude Valley,QLD,4006,,1300 659 399,,,,accountspayable@unita.com.au,PO Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4335,,,,
Challenger Life Nominees Pty Ltd,,*None,Y,JLL C/- Bunbury Forum Shopping Centre,Sandridge Road,,,,,6230,,,,,,oliver.mcgee@ap.jll.com,,Oliver McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4336,,,,
Doval Constructions (QLD) LTD,,*None,Y,Po Box 3116,,,,Mt Ommaney,QLD,4074,,07 3376 6740,,,,thea.knezevic@doval.com.au,PO Required,The Kanezevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4337,,,,
7- Eleven Stores Pty Ltd,,*None,Y,ABN: 48 005 299 427,"Building 2, 658 Church Street",,,Richmond,VIC,3121,,03 9541 0711 Acc,1800 931 511 Cus Serv,0400 420 887 Alan,,7ElevenNonRetail@7eleven.com.au,APcustomerService@7eleven.com.au,Andrew Ireson,PO Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4338,,,,
Michael Sheargold,,*None,Y,1 Florence Avenue,,,,Collaroy,NSW,2097,,02 9939 7566,,,,VDarnoc@sheargoldgroup.com,No PO Required,Vin Darnoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4339,,,,
Ganellen,,*None,Y,30 Montague Street,,,,Balmain,NSW,2041,,02 9555 2444,0424 707 745 Tommy,,,invoices@ganellen.com,PO Required,Tommy Ioakimidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4340,,,,
MISTA Pty Ltd ATF Julius Avenue 10 Trust,,*None,Y,C/- Propertylink Admin Management pty Ltd GPO Box 4622 ,,,,Sydney,NSW,2000,,,,,,reasap.pacific@cbre.com,,Greg Northcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4341,,,,
MISTA Pty Ltd ATF Lucknow Road 1 Trust,,*None,Y,C/- Propertylink Admin Management Pty Ltd,GPO Box 4622,,,Sydney,NSW,2000,,,,,,reasap.pacific@cbre.com,,Greg Northcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4342,,,,
Park Forge Pty Ltd,,*None,Y,PO Box 34,,,,Wamuran,QLD,4512,,07 5496 6627,0419 712 074 Luke,,,hblomfield@parkforge.com,PO Required,Luke Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4343,,,,
The Trustee for Dexus PID Trust and The,,1240-1,Y,Trustee for Samsara Trust No 1,C/- The Trustee for Dexus PID Trust,NSW Rents Trust,Locked Bag 2003,Archerfield,QLD,4108,,0401 047 696,,,,invoices@dexus.com,,David Hully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4344,,,,
Koh Holdings Pty Ltd t/a Multiple Services,,*None,Y,PO Box 402,,,,Hawthorn,VIC,3122,Australia,03 9818 3488,,,03 9818 3455,admin@mservices.com.au,,Marie Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,4345,,,,
Majestic Properties Pty Ltd,,273-04,N,C/O PO Box 527,,,,Ballarat,VIC,3355,,03 5333 4330,,,,davidj.harris@jll.com,ballarat.accounts@jll.com,David Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4346,,,,
Prime Building Australia Pty Ltd,,*None,Y,PO Box 667,,,,Aspley,QLD,4034,,1800 774 632,0487 771 270 Michael,,,prime@primebuildingaustralia.com,PO Required,Michael Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4347,,,,
Tuan Thanh Nguyen and Trang Xuan Thi Nguyen,,*None,Y,C/-CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,0421 039 208,,,,reasap.pacific@cbre.com,,Gregory Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4348,,,,
P1 Cleaning Pty Ltd,,1386,Y,PO Box 218,,,,Fortitude Valley,QLD,4006,Australia,0413 742 069 Simon,,,,admin@p1clean.com.au,,Simon Purdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4349,,,,
Fraser Coast Regional Council,,*None,N,ABN: 19 277 850 689,PO Box 1943,,,Hervey Bay,QLD,4655,,1300 794929,07 4123 7224 Chris,,,creditors@frasercoast.qld.gov.au,PO Required. Send PDF Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4350,,,,
Honed + Polished Concrete,,*None,Y,65 Crystal Waters Ecovillage ,,,,Maleny,QLD,4552,,0424 122 836,,,,christopher@honedandpolishedconcrete.com.au,,Christopher Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4351,,,,
UNSW Sydney,,*None,Y,,,,,Sydney,NSW,2052,Australia,02 9385 5946,0402 763 670 Glynn,0434 305 883 Dax,,g.clayton@unsw.edu.au,g.clayton@unsw.edu.au,Glynn Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4352,,,,
Flawless Property Care,,*None,Y,92 Copeland Road,,,,Liverpool,NSW,2170,Australia,0421 240 580,0403 335 353,,,evin@flawlesspropertycare.com.au,,Evin Yalda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4353,,,,
Soul Boardwalk Unit Trust,,1290-07,Y,Atf Soul Boardwalk Inves,C/- Savills Qld Pty Ltd,PO Box 2607,,Brisbane,QLD,4001,,07 5538 8682,,,,PDF;copy;only,assetmanagementQLD@savills.com.au,Mark Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4354,,,,
Timmers Maintenance,,*None,Y,4/11 Forge Cl,,,,Sumner,QLD,4074,,1300 760 115,0448 648 040,,,pm2@timmersmaintenance.com.au,,Stewart Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4355,,,,
Freya Spencer,,*None,N,Level 1,3 Loftus Street,,,Perth,WA,6007,,,,,,freya@qed.com.au,,Freya Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,,GST,N,,P,4356,,,,
Lendlease,,*Special,Y,605 Kingsford Smith Drive,,,,Hamilton,QLD,4007,,0437 871 056,,,,Jason.Ludwick@lendlease.com,Ask if PO Required,Jason Ludwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4357,,,,
Australian Unity Healthcare Property Trust,,*None,N,c/- Savills (Vic) Pty Limited,,,,,,,,0475 140 913,,,,hbanks@savills.com.au,,Heath Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,4358,,,,
Prime Commercial and Maintenance,,*None,Y,22 Davina Crescent,,,,Cecil Hills,NSW,2171,,0414 778 047,,,,phillip.pitros@bigpond.com,,Phillip Pitros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4359,,,,
Wealth Depot,,*None,Y,"Level 1, 6 Overend Street",,,,East Brisbane,QLD,4012,,07 3421 0100,0412 726 284,,,sebastian@wealthdepot.com.au,,Sebastian Mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,4360,,,,
