{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item Number,Item Name,Buy,Sell,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
F029,WL Pen Centre Spindle Locki Nu,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F030,WL Pen Bullseye Level Screw,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£1.50,,GST,,0,1,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F031,WS Tortus Printer Bracket Scre,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£2.10,,GST,,0,1,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F032,WS Tortus Load Cell Bracket Sc,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F033,WS Tortus Case Screw,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£1.10,,GST,,0,1,0,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F034,WS Tortus Foot Ball Spring Plu,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£8.50,,GST,,0,1,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F035,WS Tortus Grub Screw M3x3mm,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£1.35,,GST,,0,1,0,0,0,0,0,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F036,WS Tortus Grub Screw M3x6mm,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£1.35,,GST,,0,1,0,0,0,0,0,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F037,WS Tortus Pan Head Sc M3x8mm,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£1.35,,GST,,0,1,0,0,0,0,0,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F038,WS Tort Pan Head Screw M4x10mm,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£1.35,,GST,,0,1,0,0,0,0,0,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F039,WS Tort Pan Head Screw M4x12mm,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,,0,0,£1.35,,GST,,0,1,0,0,0,0,0,1.35,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F040,WS Tortus Nylon Nut M4,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,0,£4.55,,GST,,0,1,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F041,Gen Anc Troll Cup Bolt M8x40mm,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£0.80,,GST,,0,1,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F042,Gen Anc Troll Cup Nut M8,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£0.35,,GST,,0,1,0,0,0,0,0,0.35,0.35,0.35,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
F043,Gen Anc Troll Cup Washer M8,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£1.25,,GST,,0,1,0,0,0,0,0,1.25,1.25,1.25,1.25,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA001,Clipboard A4-Dry,B,S,I,11201,43003,50001,,,,,,,,,Office Works,,GST,,1,0,0,£4.95,,GST,,0,1,0,0,0,0,0,4.95,4.95,4.95,4.95,4.95,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA002,Clipboard -Wet,B,S,I,11201,43003,50001,,,,,,,,,Office Works,,GST,,1,0,0,£4.95,,GST,,0,1,0,0,0,0,0,4.95,4.95,4.95,4.95,4.95,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA003,Dry Testing Microfibre Cloth,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA004,Doorstop,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£1.60,,GST,,0,1,0,0,0,0,0,1.6,1.6,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA006,Onsite Testing Ruler 15cm SS,B,S,I,11201,43003,50001,,,,,,,,,Office Works,,GST,,1,0,0,£6.00,,GST,,0,1,0,0,0,0,0,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£4.27,,
GA007,Trolly Base Cups-Small,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£2.80,,GST,,0,1,0,0,0,0,0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA008,Trolly Base Cups - Large,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£3.80,,GST,,0,1,0,0,0,0,0,3.8,3.8,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA009,Safety - Gear Bag,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA010,Safety - Hard Hat,B,S,I,11201,43003,50001,,,,,,,,,Office Works,,GST,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA012,Safety - Glove Keeper,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£4.20,,GST,,0,1,0,0,0,0,0,4.2,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA011,Safety- Hi Vist Vest ,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£10.00,,GST,,0,1,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA013,Safety - Gloves,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£6.95,,GST,,0,1,0,0,0,0,0,6.95,6.95,6.95,6.95,6.95,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA014,Safety- Glasses,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£4.00,,GST,,0,1,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA015,Safety- Traffic Cones,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA016,"Safety-Traffic Cones ""Keep Ou ",B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£13.50,,GST,,0,1,0,0,0,0,0,13.5,13.5,13.5,13.5,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA017,Dry Testing Ancillary Kit Stra,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£13.85,,GST,,0,1,0,0,0,0,0,13.85,13.85,13.85,13.85,13.85,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA005,Digital Site Thermometer,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£9.46,,
GA018,Conditioning Board Plate,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£15.00,,GST,,0,1,0,0,0,0,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA019,Conditioning Board Feet,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£2.30,,GST,,0,1,0,0,0,0,0,2.3,2.3,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA020,Flat Bed Trolley,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£65.00,,GST,,0,1,0,0,0,0,0,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA021,Wet Ancillary Hard Case,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£265.00,,GST,,0,1,0,0,0,0,0,265,265,265,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£199.55,,
GA022,Wet Floor Sign,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£16.65,,GST,,0,1,0,0,0,0,0,16.65,16.65,16.65,16.65,16.65,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA023,Digital Site Level,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£250.00,,GST,,0,1,0,0,0,0,0,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA024,Telescopic Mop Handle,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£14.00,,GST,,0,1,0,0,0,0,0,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£9.80,,
GA025,Blue Mop Head,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£22.00,,GST,,0,1,0,0,0,0,0,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£16.67,,
GA026,Spray Bottle,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£4.55,,GST,,0,1,0,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA027,Testing Tool,B,S,I,11201,43003,50001,,,,,,,,,Bunnings Warehouse,,GST,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA028,Pendulum Step Testing Stand,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£230.00,,GST,,0,1,0,0,0,0,0,230,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
GA029,Trolley Storage Box,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£320.00,,GST,,0,1,0,0,0,0,0,320,320,320,320,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC001,Slider 96 (4S) Rubber Sliders,B,S,I,11201,43003,50001,,,,,,,,,Smithers MSE Limited,,N-T,,1,0,0,£115.00,,GST,,0,1,0,0,0,0,0,115,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£63.11,,
TC002,Slider 55 (TRL) Rubber Slider,B,S,I,11201,43003,50001,,,,,,,,,Smithers MSE Limited,,N-T,,1,0,0,£115.00,,GST,,0,1,0,0,0,0,0,115,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£63.11,,
TC003,Tortus Slider (Pack of 6),B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£130.00,,GST,,0,1,0,0,0,0,0,130,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC004,Slider Backing Plate,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£45.00,,GST,,0,1,0,0,0,0,0,45,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£11.81,,
TC005,Verif -P400 Paper(Pack of 10),B,S,I,11201,43003,50001,,,,,,,,,Smithers MSE Limited,,GST,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC006,Verif- 3M Pink Lap Film (P 10 ,B,S,I,11201,43003,50001,,,,,,,,,RS Components Pty Ltd,,GST,,1,0,0,£55.00,,GST,,0,1,0,0,0,0,0,55,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£29.17,,
TC007,Verif- #60 Grit Pap (P of 10),B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£20.00,,GST,,0,1,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC008,Verif- 3M Green Lap Film (P 10,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC009,Verif-WL Float Glass,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£40.00,,GST,,0,1,0,0,0,0,0,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£23.75,,
TC010,Verif WL Pavigress Tile,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,0,£230.00,,GST,,0,1,0,0,0,0,0,230,230,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£135.47,,
TC011,Verif- Munro Float Glass,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£175.00,,GST,,0,1,0,0,0,0,0,175,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
TC012,Verification- Munto Pavigres T,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,0,£190.00,,GST,,0,1,0,0,0,0,0,190,190,190,190,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
B001,Pendulum Trolley,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,3,£125.00,,GST,,0,1,0,0,0,0,0,125,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B002,Pendulum Onsite Testing Pack,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,5,"£1,450.00",,GST,,0,1,0,0,0,0,0,1450,1450,1450,1450,1450,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B003,WL Pendulum Verification Kit,B,S,I,11201,43003,50001,,,,,,,,,Laboratorio de Resbaladicidad SL,,N-T,,1,0,5,"£1,450.00",,GST,,0,1,0,0,0,0,0,1450,1450,1450,1450,1450,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B004,Munro Pendulum Verification Ki,B,S,I,11201,43003,50001,,,,,,,,,Munro Instruments Limited,,N-T,,1,0,5,"£1,250.00",,GST,,0,1,0,0,0,0,0,1250,1250,1250,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
B005,Wessex Tortus Verif Kit,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,1,£450.00,,GST,,0,1,0,0,0,0,0,450,325,325,325,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B006,Wessex Tort Onsite Testing Pac,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,N-T,,1,0,5,£350.00,,GST,,0,1,0,0,0,0,0,350,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B007,Pendulum Conditoning Board,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,5,£95.00,,GST,,0,1,0,0,0,0,0,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B008,Pend Conditioning Board-Inhous,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,5,£115.00,,GST,,0,1,0,0,0,0,0,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
B009,ISTS- Wet Floor Sign,B,S,I,11201,43003,50001,,,,,,,,,QM Systems Ltd,,GST,,1,0,5,£40.00,,GST,,0,1,0,0,0,0,0,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC001,Superglue- Powerflex Gel Contr,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC002,Packaging- Scotch Tape,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC003,Packaging- Clear Pallet Wrap,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC004,Packaging- Cardboard Roll,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC005,Packaging- Bubble Wrap,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC007,Pack-Med Snap Lock Bag75X100,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC006,Pack-Small Snap Lock Bag40x50M,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC008,Pack-L  Snap Lock Bag100x155mm,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC009,Pack-XL  Snap Lock Bag A4,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC010,Pack-S Padded Satchel125x160mm,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC011,Pack-M Padded Satchel151x229mm,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC012,Pack-L Padded Satchel265x380mm,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC013,Pack-XL Tough Bag 400x659mm,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC014,Microfibre Clean Cloth- Multic,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC015,Microfibre Cleaning Cloth-Blue,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC016,Black Spray Paint,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WC017,Loc-Tite,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
WC018,Graphite Powder,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC019,Methylated Spirits-1L,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
