{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,73332,16/01/2024,Inv 8 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; All Slip Solutions,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$198.00,Stripe,,,,,,,,,,Location1,*None,3448
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,73332,16/01/2024,Inv 8 Stripe,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; All Slip Solutions,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$198.00,Stripe,,,,,,,,,,Location1,*None,3448
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,73332,16/01/2024,Inv 8 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; All Slip Solutions,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$198.00,Stripe,,,,,,,,,,,*None,3448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brady Tiles Imports,,Brady Tiles Imports,85 Crockford Street,Northgate  QLD  4013,Australia,,73340,16/01/2024,Inv 9 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; Brady Tiles Imports,,,,,GST,$127.50,$.00,GST,$.00,I,,,2,0,7,0,0,"$1,402.50",Stripe,,,,,,,,,,,*None,316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane City Council,,Brisbane City Council,GPO Box 2567,Brisbane  QLD  4001,Australia,,73411,19/01/2024,4400322275,,A,TC002,6,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$630.00,,,Sale; Brisbane City Council,,,,,GST,$63.00,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,BANK TRANSFER,,,,,,,,,,Location1,*None,3776
Brisbane City Council,,Brisbane City Council,GPO Box 2567,Brisbane  QLD  4001,Australia,,73411,19/01/2024,4400322275,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Brisbane City Council,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$720.50,BANK TRANSFER,,,,,,,,,,,*None,3776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliptest Victoria Pty Ltd,,Sliptest Victoria Pty Ltd,3 Treboryn Court,Rowville  VIC  3178,,,73413,19/01/2024,Inv 10 Stripe,,A,WL021,1,WammaLab Pendulum Pointer,$245.0000,0%,$245.00,,,Sale; Sliptest Victoria Pty Ltd,,,,,GST,$24.50,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,Location1,*None,4751
Sliptest Victoria Pty Ltd,,Sliptest Victoria Pty Ltd,3 Treboryn Court,Rowville  VIC  3178,,,73413,19/01/2024,Inv 10 Stripe,,A,WL018,1,WammaLab Pointer Ring,$245.0000,0%,$245.00,,,Sale; Sliptest Victoria Pty Ltd,,,,,GST,$24.50,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,Location1,*None,4751
Sliptest Victoria Pty Ltd,,Sliptest Victoria Pty Ltd,3 Treboryn Court,Rowville  VIC  3178,,,73413,19/01/2024,Inv 10 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Sliptest Victoria Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,,*None,4751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,73414,19/01/2024,INV 11 STRIPE,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,SESA,5267
Safety & Environmental Services Australia,,Safety & Environmental Services Australia,"Unit 53, Kelson Crescent ",Moorebank  NSW  2170,,,73414,19/01/2024,INV 11 STRIPE,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Safety & Environmental Services Australia,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,SESA,5267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Flooring Distributors,,National Flooring Distributors,ABN:33 104 440 860,58 Blanck Street,Ormeau  QLD  4208,,73469,29/01/2024,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",,,Sale; National Flooring Distributors,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$14,267.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4566
National Flooring Distributors,,National Flooring Distributors,ABN:33 104 440 860,58 Blanck Street,Ormeau  QLD  4208,,73469,29/01/2024,,,A,IT001,1,Int Train- Pendulum (AS 4663),"$1,995.0000",0%,"$1,995.00",,,Sale; National Flooring Distributors,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$14,267.00",BANK TRANSFER,,,,,,,,,,,*None,4566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,73523,02/02/2024,Inv 12 Stripe,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Zerofal Ltd,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,73523,02/02/2024,Inv 12 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73524,02/02/2024,Inv 13 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; Unimat Pty Ltd,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,354.00",Stripe,,,,,,,,,,,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73524,02/02/2024,Inv 13 Stripe,,A,TC001,6,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$630.00,,,Sale; Unimat Pty Ltd,,,,,GST,$63.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,354.00",Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73524,02/02/2024,Inv 13 Stripe,,A,TC002,2,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$210.00,,,Sale; Unimat Pty Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,354.00",Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73524,02/02/2024,Inv 13 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Unimat Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,354.00",Stripe,,,,,,,,,,,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73525,02/02/2024,Inv 14 Stripe,,A,TC011,1,Verif- Munro Float Glass,$185.0000,0%,$185.00,,,Sale; Unimat Pty Ltd,,,,,GST,$18.50,$.00,GST,$.00,I,,,3,1,31,0,0,$440.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73525,02/02/2024,Inv 14 Stripe,,A,TC010,1,Verif WL Pavigress Tile,$190.0000,0%,$190.00,,,Sale; Unimat Pty Ltd,,,,,GST,$19.00,$.00,GST,$.00,I,,,3,1,31,0,0,$440.00,Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73525,02/02/2024,Inv 14 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Unimat Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$440.00,Stripe,,,,,,,,,,,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; SlipGuard,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,WL004,1,Pendulum High Friction Feet,$35.0000,0%,$35.00,,,Sale; SlipGuard,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,WL044,1,Slider Dist Meas Tool (Plate),$35.0000,0%,$35.00,,,Sale; SlipGuard,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; SlipGuard,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; SlipGuard,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,Location1,Martin Ferrier,5853
SlipGuard Pty Ltd,,SlipGuard Pty Ltd,18 Batavia Avenue,Wannaup  WA  6913,Australia,,73550,06/02/2024,Inv 15 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SlipGuard,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$577.50,Stripe,,,,,,,,,,,Martin Ferrier,5853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Flooring Distributors,,National Flooring Distributors,ABN:33 104 440 860,58 Blanck Street,Ormeau  QLD  4208,,73639,19/02/2024,,,A,B007,1,Pendulum Conditoning Board,$95.0000,0%,$95.00,,,Sale; National Flooring Distributors,,,,,GST,$9.50,$.00,GST,$.00,I,,,3,1,31,0,0,$231.00,BANK TRANSFER,,,,,,,,,,Location1,*None,4566
National Flooring Distributors,,National Flooring Distributors,ABN:33 104 440 860,58 Blanck Street,Ormeau  QLD  4208,,73639,19/02/2024,,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$115.0000,0%,$115.00,,,Sale; National Flooring Distributors,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$231.00,BANK TRANSFER,,,,,,,,,,Location1,*None,4566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,73656,21/02/2024,Inv 16 Stripe,,A,WL041,2,Pend Slider Humpback Pin,$.6500,0%,$1.30,,,Sale; Slip Control Australia Pty Ltd,,,,,GST,$.13,$.00,GST,$.00,I,,,3,1,31,0,0,$122.43,Stripe,,,,,,,,,,Location1,*None,4905
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,73656,21/02/2024,Inv 16 Stripe,,A,WL044,1,Slider Dist Meas Tool (Plate),$35.0000,0%,$35.00,,,Sale; Slip Control Australia Pty Ltd,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$122.43,Stripe,,,,,,,,,,Location1,*None,4905
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,73656,21/02/2024,Inv 16 Stripe,,A,WL017,1,Pendulum Felt Friction Ring,$20.0000,0%,$20.00,,,Sale; Slip Control Australia Pty Ltd,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$122.43,Stripe,,,,,,,,,,Location1,*None,4905
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,73656,21/02/2024,Inv 16 Stripe,,A,WL042,1,Pendulum Slider Spring,$30.0000,0%,$30.00,,,Sale; Slip Control Australia Pty Ltd,,,,,GST,$3.00,$.00,GST,$.00,I,,,3,1,31,0,0,$122.43,Stripe,,,,,,,,,,Location1,*None,4905
Slip Control Australia Pty Ltd,,Slip Control Australia Pty Ltd,15 Talbot Street,Lower Templestowe  VIC  3107,Australia,,73656,21/02/2024,Inv 16 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Slip Control Australia Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$122.43,Stripe,,,,,,,,,,,*None,4905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73690,22/02/2024,INV 17 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; Unimat Pty Ltd,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,941.50",Stripe,,,,,,,,,,,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73690,22/02/2024,INV 17 Stripe,,A,WL018,1,WammaLab Pointer Ring,$245.0000,0%,$245.00,,,Sale; Unimat Pty Ltd,,,,,GST,$24.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,941.50",Stripe,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73690,22/02/2024,INV 17 Stripe,,A,WL021,1,WammaLab Pendulum Pointer,$245.0000,0%,$245.00,,,Sale; Unimat Pty Ltd,,,,,GST,$24.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,941.50",Stripe,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,73729,23/02/2024,Inv 18 Stripe,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Multiple Services,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,73729,23/02/2024,Inv 18 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Multiple Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,*None,4893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,73734,26/02/2024,INV 19Stripe,,A,TC004,1,Slider Backing Plate,$45.0000,0%,$45.00,,,Sale; Austral Bricks,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,73734,26/02/2024,INV 19Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Austral Bricks,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,73734,26/02/2024,INV 19Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Austral Bricks,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,73734,26/02/2024,INV 19Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Austral Bricks,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,,SA 5115,6568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73735,26/02/2024,,,A,WL020,1,Pointer Adjustment Strike,$120.0000,0%,$120.00,,,Sale; Unimat Pty Ltd,,,,,GST,$12.00,$.00,GST,$.00,I,,,3,1,31,0,0,$133.65,,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,5/5 Clerke Place,Kurnell  NSW  2231,,,73735,26/02/2024,,,A,F020,1,WL Pen Nylon Screw M6x25mm,$1.5000,0%,$1.50,,,Sale; Unimat Pty Ltd,,,,,GST,$.15,$.00,GST,$.00,I,,,3,1,31,0,0,$133.65,,,,,,,,,,,Location1,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Assessment Services,,Slip Assessment Services,167 Belgrave Esplanade,Sylvania Waters  NSW  2224,,,73736,26/02/2024,Inv 20 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Slip Assessment Services,,,,,GST,$11.50,$25.00,GST,$2.50,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,Location1,KeithDixon,4907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,73747,27/02/2024,Inv 22 Stripe,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Zerofal Ltd,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,73747,27/02/2024,Inv 22 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRG Global,,SRG Global,450 Dynon Road,West Melbourne  VIC  3003,,,73791,01/03/2024,Invoice #23 Stripe,,A,TC002,2,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$210.00,,,Sale; SRG Global,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$467.50,Stripe,,,,,,,,,,Location1,*None,6577
SRG Global,,SRG Global,450 Dynon Road,West Melbourne  VIC  3003,,,73791,01/03/2024,Invoice #23 Stripe,,A,TC010,1,Verif WL Pavigress Tile,$190.0000,0%,$190.00,,,Sale; SRG Global,,,,,GST,$19.00,$.00,GST,$.00,I,,,3,1,31,0,0,$467.50,Stripe,,,,,,,,,,Location1,*None,6577
SRG Global,,SRG Global,450 Dynon Road,West Melbourne  VIC  3003,,,73791,01/03/2024,Invoice #23 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SRG Global,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$467.50,Stripe,,,,,,,,,,,*None,6577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker Innovations,,Anker Innovations,PO Box 7189,Greenway  ACT  2900,Australia,,73820,07/03/2024,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",9005,,Sale; Anker Innovations,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$15,862.00",,,,,,,,,,,Location1,*None,6579
Anker Innovations,,Anker Innovations,PO Box 7189,Greenway  ACT  2900,Australia,,73820,07/03/2024,,,A,B002,1,Pendulum Onsite Testing Pack,"$1,450.0000",0%,"$1,450.00",9005,,Sale; Anker Innovations,,,,,GST,$145.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,862.00",,,,,,,,,,,Location1,*None,6579
Anker Innovations,,Anker Innovations,PO Box 7189,Greenway  ACT  2900,Australia,,73820,07/03/2024,,,A,IT001,1,Int Train- Pendulum (AS 4663),"$1,995.0000",0%,"$1,995.00",9005,,Sale; Anker Innovations,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,862.00",,,,,,,,,,,,*None,6579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker Innovations,,Anker Innovations,PO Box 7189,Greenway  ACT  2900,Australia,,73850,12/03/2024,Invoice #24 Stripe,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Anker Innovations,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$396.00,Stripe,,,,,,,,,,Location1,*None,6579
Anker Innovations,,Anker Innovations,PO Box 7189,Greenway  ACT  2900,Australia,,73850,12/03/2024,Invoice #24 Stripe,,A,TC004,1,Slider Backing Plate,$45.0000,0%,$45.00,,,Sale; Anker Innovations,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$396.00,Stripe,,,,,,,,,,Location1,*None,6579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,73926,20/03/2024,Inv 25 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,73926,20/03/2024,Inv 25 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,*None,4076
Frontline Support Pty Ltd,,Frontline Support Pty Ltd,103 Muller Road,Hampstead Gardens  SA  5086,Australia,,73926,20/03/2024,Inv 25 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Frontline Support Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,,*None,4076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,73928,20/03/2024,Inv 26 Stripe,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Multiple Services,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,73928,20/03/2024,Inv 26 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Multiple Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,*None,4893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,73931,21/03/2024,Inv 27 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,73931,21/03/2024,Inv 27 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$308.00,Stripe,,,,,,,,,,Location1,*None,5539
