ContactName,AccountNumber,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PhoneNumber,MobileNumber,FaxNumber,EmailAddress,Website,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,Discount,TaxNumber,BankAccountNumber,BankAccountName,SalesAccount,DueDateSalesDay,DueDateSalesTerm
The GSAN Family Trust No.1,,Suite 2/125 Wellington Road,,,,East Brisbane,QLD,4169,Australia,,,,accounts@firstassetmanagement.com.au,,,,,,,,,,,0,,,,,31.0,3.0
InterSafe,,"Unit 1, 5 Henry Street",,,,Loganholme,QLD,4129,,07 3895 8111,,,lucys@intersafe.com.au,,,,,,,,,,,0,,,,,31.0,3.0
FPR (Coorparoo) Trust,,ABN 57 186 157 640,PO Box 3307,,,Rhodes,NSW,2138,,,,,SSCAP@Frasersproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
I.S.P.T Pty Limited,GPO Melbourne,C/O CBRE (V) Pty Ltd,Level 34,8 Exhibition Street,,Melbourne,VIC,3000,,,,,PDF;reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Jo-Anne Mitchell,,7 Guy Avenue,,,,Buderim,QLD,4556,,,,,jocutajarmitchell@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
ISPT Retail Prop Trust (Mount Isa QLD),,C/- Jones Lang LaSalle (QLD) Pty L,Shopping Centre Management Office,"Deeragun Village, Bruce Hwy",,Derragun,QLD,4818,,,,,kylie.bourke@ap.jll.com,,,,,,,,,,,0,,,,,31.0,3.0
The Body Corporate for Powerhouse Terrace CTS27009,1034-02,176 Sydney Street,,,,New Farm,QLD,4005,,,,,info@powerhouseapartments.com,,,,,,,,,,,0,,,,,31.0,3.0
PS Citilink Pty Ltd ATF Citilink Property Trust,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Chin Hong Investments Corporation Pty Ltd,,C/- Blackstone Property Group,,,,,,,,0468 574 386,,,mshu@blackstoneproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Kartine (No. 4) Pty Limited Atf Woollies Corner,,Syndic,c/- Savills NSW Pty Ltd,,,,,,,02 6221 8206,0408 697 642,,msukroo@savills.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Coolum Beach Resort,,7-13 Beach Road,,,,Coolum Beach,QLD,4573,,07 5471 7744,0418 169 952 Brett,,reception@coolumbeachresort.com,,,,,,,,,,,0,,,,,31.0,3.0
Elanor Investment Nominees ATF Garema,,Court Property Fund,C/- CBRE (V) Pty Ltd,,,,,,,,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Serfloor Australia Pty Ltd,,1/151 -159 Princes Highway,,,,Hallam,VIC,3138,,03 9796 4626,,,info@serfloor.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Body Corporate,,92-96 Norman Crescent (CTS15809),C/-Joanne Barson,Stansure Strata,PO Box 184,Kedron,QLD,4031,,,,,sare_22@hotmail.com,,,,,,,,,,,0,,,,,31.0,3.0
CPIF Pty Ltd,,C/- Knight Frank Australia Pty Ltd,PO Box 248,Civic Square,,Canberra,ACT,2608,,,,,Canberra.Accounts@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
205 Anketell TC Pty Ltd ATF,,C/O JLL,GPO Box 721,,,Canberra,ACT,2601,,,,,Paminvoices.Sydney@ap.jll.com,,,,,,,,,,,0,,,,,31.0,3.0
Bayside Villas CTS 52423,,396 - 408 Boundary Road,,,,Thornlands,QLD,4164,,0455 031 535,0425 262 622,,accounts@bcsystems.com.au,,,,,,,,,,,0,,,,,31.0,3.0
BGIS Pty Ltd,,83 064 638 197,Level 21,270 Pitt Street,,Sydney,NSW,2000,,0401 611 768,,,Defence.Finance@apac.bgis.com,accounts.enquiry@apac.bgis.com,,,,,,,,,,0,,,,,31.0,3.0
Green 88 No 2 Pty Ltd,,Berowra Village,C/- Rook Partners Asset Management,Level 1,5a/1 Somerset Avenue,Narellan,NSW,2567,,02 4298 3115,0439 324 048,,lstevens@rookpartners.com,,,,,,,,,,,0,,,,,31.0,3.0
Asher Nominees Pty Ltd ATF The H Perelberg,,Family Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Level 3,Brisbane,QLD,4000,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
The Body Corporate for The Grange CTS 30993,,C/- SMG,PO Box 297,,,Fortitude Valley,QLD,4006,,07 3205 2277,0410 985 818,,invoices@stratamg.com.au,,,,,,,,,,,0,,,,,31.0,3.0
SB Investments Australia Pty Ltd,,C/- Centre Management,Cnr Fitzroy and Bolsover Streets,,,Rockhampton,QLD,4700,,,,,info@rockhamptoncitycentre.com.au,,,,,,,,,,,0,,,,,31.0,3.0
SAS Trustee Corporation,Lendlease,c/o Lendlease Property Mangement (Australia) Pty Ltd,"Level 14, Tower Three, International Towers Sydney Exchange Place",300 Barangaroo Avenue,,Barangaroo,NSW,2000,,,,,PDF;ONLY,smithfield@lendlease.com,,,,,,,,,,0,,,,,31.0,3.0
Floorspec Pte Ltd,,No 7030 Ang Mo Kio Avenue 5,#04-05/06 Northstar @ AMK,Singapore 569980,,,,,,+65 6484 5550,,,bernard_teo@floorspec.com.sg,,,,,,,,,,,0,,,,,31.0,3.0
Caboolture Property Holdings Pty Ltd,,Suite 2,125 Wellington Road,,,East Brisbane,QLD,4169,,,,,accounts@firstassetmanagement.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Body Corporate for Teneriffe Village CTS 15581,,50 Chermside Street,,,,Teneriffe,QLD,4005,,0439 815 544,,,manager@teneriffevillage.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Inola Concreting Australia,,PO Box 733,,,,Ormeau,QLD,4208,,0419 677 611 Brett,,,brett@inolaconcrete.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Forcon International,,7133 Cresheim Road,,,,Philadelphia,PA,19119,United States,+1 770 656 2403 Mobil,,,jleffler@forcon.com,,,,,,,,,,,0,,,,,31.0,3.0
Allprint Graphics Pty Ltd,,14 Pike Street,,,,Rydalmere,NSW,2116,,0438 295 936 Chris,02 9898 0500,,chrisw@allprint.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Body Corporate for Opera South Brisbane,,CTS 49842,47 Cordelia Street,,,South Brisbane,QLD,4101,,0434 288 588,,,ting@operasb.com.au,,,,,,,,,,,0,,,,,31.0,3.0
MPG Business Information Systems Pvt Ltd,,(Stone Depo),"Level 8, 230 Collins Street",,,Melbourne,VIC,3000,,02 8607 5116,0431 429 040 Gaurav,,gaurav@stonedepo.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Best Bricks and Pavers,,255- 259 Cormack Road,,,,Wingfield,SA,5013,,0447 639 281,,,sonia@bestgroup.com.au,,,,,,,,,,,0,,,,,31.0,3.0
82-98 Redcliffe Pty Ltd ATF 82-98 Redcliffe,,C/- First Asset Management,PO Box 7129,,,East Brisbane,QLD,4169,,,,,accounts@firstassetmanagement.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Centre Management - Gracemere SW,,1-11 O'Shanesy Street,,,,Gracemere,QLD,4702,,,,,payables@mcconaghygroup.com,,,,,,,,,,,0,,,,,31.0,3.0
CDPF Direct Property Fund,,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,,Brisbane,QLD,4001,,07 3905 7049,0407 524 185,,richie.stagg@centuria.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Shield Abbott Pty Ltd ATF The Shield Abbott Trust,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Coorabinda Pty Ltd ATF The Baker Family Trust,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,,,,reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Vincent Marketplace,1048-01,Yuan Fu Investment Pty Ltd,C/- Geon Property,50 Hudson Road,,Albion,QLD,4010,,0400 386 064 Tracey,,,PDF;ONLY,pminvoices@geonproperty.com.au,,,,,,,,,,0,,,,,31.0,3.0
Yamaji Australia Development Pty Ltd,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Carriers Arms,,405 Alice Street,,,,Maryborough,QLD,4650,,07 4122 6670,0429 925 960 Michael,,michael.beck@carriersarms.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The North Lakes Cntr Trust No1,,NXS #: IND001 - RAM05B,GPO Box 3177,,,Brisbane,QLD,4001,,,,,RAMPS.Accounts@ram.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Challenger Life Nominees Pty Ltd,,ATF Challenger Lennox Trust,ABN 44 528 598 862,Lennox Village Shopping Centre,1 Pyramid Street,Emu Plains,NSW,2750,,,,,wayne.pearn@ap.jll.com,,,,,,,,,,,0,,,,,31.0,3.0
Perpetual Corporate Trust Limited (ACN 000 341 533,,as Custodian for the Townsville Investment Trust,C/- Explore Property,224 Victoria Street,,Mackay,QLD,4740,,0414 574 216,,,facilities@exploreproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Logan Village Shopping Centre Trust,,C/- Clarence Property,PO Box 1478,,,Ballina,NSW,2478,,0488 605 454,,,ap@clarenceproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Ormeau Shopping Centre Trust,,C/- Clarence Property,PO Box 1478,,,Ballina,NSW,2478,,,,,ap@clarenceproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
RIVIERA PROPERTY INVESTMENTS PTY LTD,,C/- Blue Commercial (QLD) Pty Ltd,PO Box 688,,,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
"281, Sandgate Road Properties Pty Ltd",,ACN 637 483 624,"ATF 281, Sandgate Road Trust",C/- Blue Commercial (QLD) Pty Ltd,PO Box 688,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
"Lausanne Enterprises Pty Ltd as trustee,",,Radajon Pty Ltd as trustee,c/o- Blue Commercial (QLD) Pty Ltd,PO Box 688,,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
GENEVA 42 PTY LTD,,ATF GENEVA 42 TRUST AND MONTREUX 42 PTY LTD,ATF MONTREUX 42 TRUST,C/: Blue Commercial (QLD) Pty Ltd,PO Box 688,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Thornlands CCC Pty Ltd,,ACN 634 905 810,ATF The Thornlands CCC Trust,c/o Blue Commercial (QLD) Pty Ltd,PO Box 688,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Silkwear Developments Pty Ltd,,ACN 113 134 419,as Trustee,C/- Blue Commercial (QLD) Pty Ltd,PO Box 688,Fortitude Valley,QLD,4006,,0432 683 470,,,damian@bluecommercial.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Elanor Investment Nominees Pty Limited,1435-00,C/O JLL,GPO Box 1407,,,Brisbane,QLD,4001,,0419 924 231,,,pamadmin.qld@ap.jll.com,,,,,,,,,,,0,,,,,31.0,3.0
Perma Composites,,3 Hawera Court,,,,Aspley,QLD,4034,,1300 366 938,08 6222 6681 Head off,,bevanv@permacomposites.com,,,,,,,,,,,0,,,,,31.0,3.0
K & M Tiling Orange Pty Ltd,,18 Terry Turner Drive,,,,Orange,NSW,2800,,0402 595 744  Kyle,,,knmtilingorange@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for Bennetts Green Unit Trust,Retail Projex,C/o Retail Projex,PO Box 7986,,,Norwest,NSW,2153,,0425 363 993,,,accounts@retailprojex.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Australian Property Opp Trust,,C/- RHC Retail P/L T/A Rook Partners Asset Management,1 Somerset Avenue,,,Narellan,NSW,2567,,,,,Accounts.FSR@curare.com.au,,,,,,,,,,,0,,,,,31.0,3.0
HCPT Pty Ltd,,c/- HG Property Services,GPO Box 7007,,,Brisbane,QLD,4001,,07 3221 9499,,,PDF;SEND;TO;KNIGHT;FRANK;ONLY,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Jetz Pty Ltd,,1 Sturt Street,,,,Molendinar,QLD,4214,,0400 682 492 Darryl,,,darryl@geckomms.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Zupp 4000 Pty Ltd,,C/O JLL,GPO Box 1407,,,Brisbane,QLD,4001,,,,,PDF;ONLY,pamadmin.qld@ap.jll.com,,,,,,,,,,0,,,,,31.0,3.0
Attention: Ruth Ayers,,"Endoscopy Unit, Mater Private Hospital Brisbane","Level 4, Ducombe Building",Raymond Terrace,,South Brisbane,QLD,4101,,07 3163 8479,0466 252 084 Terry,,terry.young@mater.org.au,,,,,,,,,,,0,,,,,31.0,3.0
Glasshouse CTS 5496,,PO Box 153,,,,Mooloolaba,QLD,4557,,07 5457 5757,0412 090 673,,Kate.Pascoe@cbre.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Glasshouse 2 CTS 5495,,PO Box 153,,,,Mooloolaba,QLD,4557,,07 5457 5757,0412 090 673,,Kate.Pascoe@cbre.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Kenneth & Nola Orford,,C/- Colliers International,PO Box 1765,,,Toowoomba,QLD,4350,,,,,cpm.toowoomba@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Energetic Cleaning Services,,3/22-24 Imboon Street,,,,Deception Bay,QLD,4508,,0434 268 933,,,accounts@energeticcleaningservices.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Body Corporate for Vine On Russell CTS 44846,,27 Russell Street,,,,South Brisbane,QLD,4101,,07 3123 5686,0477 414 275,,manager@vineapartments.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Spotless Facility Services,,Level 2,747 Lytton Road,,,Murrarie QLD 4172,,,,07 3908 6379,,,blencleaningfinance@spotless.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Elanor Asset Services Pty Ltd,,C/- Colliers International,Level 30 Grosvenor Place,225 George Street,,Sydney,NSW,2000,,,,,REM.Invoices@Colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Timber Flooring Services,,55 McGregors Drive,,,,Keilor,VIC,3042,,03 9338 9511,0452 446 722 Leon,,leon@tfsflooring.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Attn: Accounts Payable,,Stockland Development Pty Ltd,133 Castlereagh Street,,,Sydney,NSW,2000,,,,,invoices@stockland.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Trust Company Aust Limited ATF Soilbuild,,Australian Sub-Trust No 1,C/- CBRE (V) Pty Ltd,,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for 17 Moore Street Unit Trust,764-10,C/- Knight Frank Australia Pty Ltd,PO Box 5335,,,BRADDON,ACT,2612,,0439 801 894,,,canberra.accounts@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Durable Concrete Coatings Pty Ltd,,ABN: 48 602 499 052,PO Box 175,,,Underwood,QLD,4119,,07 3808 2769 Brisbane,03 9052 4878 Melbourn,,info@durableconcretecoatings.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Body Corporate for Charlton Apartments CTS 2027,,ABN: 26 910 551 074,PO Box 1855,,,Sunshine Plaza,QLD,4558,,07 5409 3400acc,0419 727 644Bryan,,accounts.ssc@whittles.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Pindara Place CTS 25526,,PO Box 326,,,,Alderley,QLD,4051,,,,,creditors@capitolbca.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Tapis Rouge,,PO Box 6758,GC Mail Centre,,,,QLD,9726,Australia,0403 519 323,,,hayden@tapisrougeglobal.com,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for CDPF Direct Property Fund,,Level 41,Chifley Tower,2 Chifley Square,,Sydney,NSW,2000,,,,,PDF;COPY;ONLY,ta.apinvoices@au.knightfrank.com,,,,,,,,,,0,,,,,31.0,3.0
Centuria Property Funds Limited,,ATF Centuria Metropolitan Property Trust,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,,,,kara.donovan@centuria.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Australian Unity Office Property Fund,,c/- Savills (Vic) Pty Limited,,,,,,,,,,,PDF;COPY,jack.manzelmann@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
STRADA Office Fund Pty Ltd ATF Strada,12-14 Marine,Office Fund Unit Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Level 3,Brisbane,QLD,4000,,0400 172 017 Nyree,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Beep Beep Pty Ltd,,t/as Richardson's Building Service,ABN: 74 056 137 574,50-172 McCoombe Street,,Cairns,QLD,4870,,07 4033 7429,0418 770 583 Peter,,ap@richardsons.net.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
M.R Tiling and Stone,,6 Dunne Court,,,,Meadowbrook,QLD,4131,Australia,0452 434 130,,,admin@mrtiling.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Vue Apartments,,The Body Corporate for Quay Street CTS 35104,92-100 Quay Street,,,Brisbane,QLD,4000,,07 3236 2206,0488 296 129,,sharon@highlinevue.com.au,,,,,,,,,,,0,,,,,31.0,3.0
ACME Co. No.4  Pty Ltd ATF RECAP V,744-10,Management No.1 Trust,C/- CBRE (V) Pty Ltd,,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for RECAP V Management No.2 Trust,744-11,C/- CBRE (V) Pty Ltd,,,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Centuria Property Funds No. 4 Limited ATF,Pialba Place,Pialba Place Trust,ABN: 77 533 991 477,"Level 41, Chifley Tower",2 Chifley Square,SYDNEY,NSW,2000,,,,,REM.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
73 Northbourne Avenue Canberra,,Pty Ltd ATF 73 Northbourne Av,2 Hall Street,,,Hawthorn East,VIC,3123,,,,,accounts@southhavengroup.com.au,,,,,,,,,,,0,,,,,31.0,3.0
idec Solutions Pty Ltd,,PO Box 100,,,,Cannon Hill,QLD,4170,,07 3908 9600,0417 754 110 Taylor,,taylord@idec.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Port Mall Pty Ltd,,C/o Leedwell Asset Management,Level 1,16 Hutt Street,,Adelaide,SA,5000,,,,,asset.management@leedwell.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Honcho Supplies,,PO Box 242,,,,Five Dock,NSW,2046,,1300 038 244,0416 568912 Nikki,,accounts@honchosupplies.com.au,nikki@honchosupplies.com.au,,,,,,,,,,0,,,,,31.0,3.0
Ascot,,C/O Proclaim,Locked Bag 32012,,,Collins Street East,VIC,8003,,07 3368 1383,0413 615 409,,mchapple@sydes.com.au,,,,,,,,,,,0,,,,,31.0,3.0
JWA Oilfield Supplies Pty Ltd,,35 Griffin Crescent,,,,Brendale,QLD,4500,Australia,07 3205 9999,0421 152 822,,toshi.y@jwaoil.com,,,,,,,,,,,0,,,,,31.0,3.0
PSG Holdings,,"Lakes Business Park Unit 2A, L2, Bld 2A",2-12 Lord Street,,,Botany,NSW,2019,,1300 702 012,,,accounts@psgholdings.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Robina Lakes Resort CTS 20606,,1 Resort Drive,,,,Robina,QLD,4226,,07 5593 3999,0403 755 466,,robinalakeresort@outlook.com,,,,,,,,,,,0,,,,,31.0,3.0
Body Corp of Trafalgar Place CTS35103,,14 Fleet Street,,,,Brown Plains,QLD,4118,,0478 099 977,,,trafalgarplace@hotmail.com,,,,,,,,,,,0,,,,,31.0,3.0
Sliptest Australia Pty Ltd,,11 Fuschia Way,,,,Gaven,QLD,4211,Australia,0490 057 908,,,Kathryn@sliptest.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Cavill Investment Aus Pl Atf Cavill Unit Trust,,c/- Savills (Qld) Pty Ltd,,,,,,,,0439 027 974,,,mbow@savills.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Indigo Painting,,"Unit 1, 41 Solomon Avenue",,,,Loganholme,QLD,4129,,0422 381 882 Flavio,,,admin@indigo-painting.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Body Corporate Moorooka Central CTS 26845,,85 Muriel Avenue,,,,Moorooka,QLD,4105,,0426 692 914,,,moorookacentral@outlook.com,,,,,,,,,,,0,,,,,31.0,3.0
Berens Construction,,1 Miner Place,,,,Parrearra,QLD,4575,,0400 613 431 Rod,,,rod@berensconstruction.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Kingston Building (Australia) Pty Ltd,,ABN: 61 124 250335,101 Munibung Road,,,Cardiff,NSW,2285,,07 3209 9541,0412 056 652 Adele,,accounts@kbaqld.com.au,PO Required,,,,,,,,,,0,,,,,31.0,3.0
Anglican Church Grammar School,,14-18 Oaklands Parade,,,,East Brisbane,QLD,4169,,07 3896 2118,0411 749 001Chris,,chris.cappiello@churchie.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Miller Facilities Management,,"Level 13, 50 Cavill Avenue",,,,Surfers Paradise,QLD,4217,,0411 352 246  Jason,1300 319 022,,accounts@millerfm.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Mittim Pty Ltd,Mitcon Projects,ABN: 31 105 758 370,PO Box 5433,,,North Rockhampton,QLD,4701,,07 4928 3443 Acc,,,accounts@mitconprojects.com.au,office@mitconprojects.com.au,Strictly PO Num,,,,,,,,,0,,,,,31.0,3.0
B.S.C Holdings Pty Ltd,,C/- First Asset Management,PO Box 7129,,,East Brisbane,QLD,4169,,07 3391 9500,,,accounts@firstassetmanagement.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Visy Glass - Brisbane Plant,,137 Montague Road,,,,West End,QLD,4101,,07 3335 8048,0418 833 024 Dylan,,dylan.fyffe@o-i.com,PO required,,,,,,,,,,0,,,,,31.0,3.0
RoadTek Gold Coast South,,186/200 Banyula Drive,,,,Nerang,QLD,4211,,0438 574 237 Bryce,07 5561 3459,,kristen.j.cusack@tmr.qld.gov.au,,,,,,,,,,,0,,,,,31.0,3.0
A to Z Multiservices,,3 Catherine Street,,,,Beenleigh,QLD,4207,,07 3807 6551,0477 836 104,,PDF;COPY;ONLY,atozbrisbane@gmail.com,,,,,,,,,,0,,,,,31.0,3.0
HMJ Pty Ltd,,t/as Diverse Worx,PO Box 3050,,,South Brisbane,QLD,4101,,07 3844 0050,0419 788 781 Brad,,orders@diverseworx.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Ultiqa Ivory Palms Pty Ltd,,C/- Kelly Property,GPO Box 562,,,Brisbane,QLD,4001,,07 3220 3611,,,propertymanagementqld@kellycoproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Primewest Funds Ltd ATF 114-120 Old Pitt,,C/- Colliers International,,,,,,,,,,,REM.Invoices@Colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Doma Dickson Residential Pty Ltd,480 NorthBourne,C/- Colliers International,,,,,,,,02 6257 2121,0400 716 261Carringto,,PDF;COPYdoma.payables@colliers.com,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Shadyview Pty Ltd,,18208 Warrego Highway,,,,Dalby,QLD,4405,,0408 716 560 Allan,,,braziertrailers@bigpond.com,,,,,,,,,,,0,,,,,31.0,3.0
Gavrac Properties Pty Ltd,,T/A Ray White Commercial Toowoomba,145 Herries Street,,,Toowoomba,QLD,4350,,07 4613 1455,,,toowoombacommercial.qld@raywhite.com,,,,,,,,,,,0,,,,,31.0,3.0
Beaumont Commercial,,3 Montpellier Road,,,,Fortitude Valley,QLD,4006,,07 3666 1730,0402 301 771 SHEZ,0498 051 817 OLiver,accountspayable@tile.com.au,jessica.newton@tile.com.au,,,,,,,,,,0,,,,,31.0,3.0
Jobern Pty Ltd,,287 Shute Harbour Road,,,,Airlie Beach,QLD,4802,,0402 764 709,,,management@jobern.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Home-Co Mackay,,Home Consortium Limited,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,Brisbane,QLD,4001,,07 3246 8838,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Home-Co Bundall,,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,07 3246 8838,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Home-Co Morayfield,,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,07 3246 8838,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Home-Co Upper Coomera,,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,07 3246 8838,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
HomeCo Daily Needs REIT,,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,,Brisbane,QLD,4001,,07 3246 8838,0478 489 153,,PDF;COPY;ONLY,TA.APInvoices@au.knightfrank.com,,,,,,,,,,0,,,,,31.0,3.0
Home-Co North Lakes,,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,07 3246 8838,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
West to West Carpentry Services Pty Ltd,,ABN:22 155 477 393,3/34 Sundercombe Street,,,Osborne Park,WA,6017,,,,,accounts@westtowest.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Orana Mall,,56 Windsor Parade,,,,Dubbo,NSW,2830,,02 6882 7766,,,james@oranamall.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Bay Terrace Apartments,,82 Bay Terrace,,,,Wynnum,QLD,4178,,0422 263 177 Beverly,,,beverlyfoley13@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
East Ingham Hotel,,C/L JP Walker Constructions Pty Ltd,49 Herbert Street,,,East Ingham,QLD,4850,,0428 287 624,,,officejpwalkerconstructions@gmail.com,PO Required,,,,,,,,,,0,,,,,31.0,3.0
747 Lytton Rd Pty Ltd trustee of the 747,,c/- Colliers International,,,,,,,,,,,REM.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Goodstart Early Learning,,cc/ APP Corporation Pty Ltd,"Level 7, 420 St Kilda Road",,,Melbourne,VIC,3004,,07 3828 0400,0401 142 761 Daryl,,Daryl.Gabagas@app.com.au,PO Required,,,,,,,,,,0,,,,,31.0,3.0
Home-Co Chullora,,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,,,,TA.APInvoices@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
