*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,Exchange Rate
 Skheme Pty Ltd,,,,,,,,,,73075.0,Inv 115 Stripe,06/12/2023,06/12/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Multiple Services,,,,,,,,,,73208.0,Inv 116 Stripe,21/12/2023,21/12/2023,$245.00,WL021,WammaLab Pendulum Pointer,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Multiple Services,,,,,,,,,,73208.0,Inv 116 Stripe,21/12/2023,21/12/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73209.0,Inv 117 Stripe,21/12/2023,21/12/2023,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73209.0,Inv 117 Stripe,21/12/2023,21/12/2023,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Terry's Epoxy,,,,,,,,,,73210.0,Inv 118 Stripe,22/12/2023,22/12/2023,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,73211.0,Inv 119 Stripe,24/12/2023,24/12/2023,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Terry's Epoxy,,,,,,,,,,73263.0,,04/01/2024,04/01/2024,"$8,500.00",WL002,WammaLab Pendulum (Used),1.0,"8,500.0000",0%,43003.0,GST on Income,850.00,,,,,,,
 Terry's Epoxy,,,,,,,,,,73273.0,Inv # 2 Stripe,05/01/2024,05/01/2024,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Terry's Epoxy,,,,,,,,,,73273.0,Inv # 2 Stripe,05/01/2024,05/01/2024,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Terry's Epoxy,,,,,,,,,,73273.0,Inv # 2 Stripe,05/01/2024,05/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Safe Floors Australia,,,,,,,,,,73281.0,Inv ,08/01/2024,08/01/2024,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Safe Floors Australia,,,,,,,,,,73281.0,Inv ,08/01/2024,08/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,73292.0,Invoice #4 Stripe,09/01/2024,09/01/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73299.0,Inv 5 Stripe,10/01/2024,10/01/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,73330.0,Inv 6 Stripe,16/01/2024,16/01/2024,$125.00,IC003,Equipment Repair- Labour (1hr),1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,73331.0,Inv 7 Stripe,16/01/2024,16/01/2024,$125.00,IC003,Equipment Repair- Labour (1hr),1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 All Slip Solutions,,,,,,,,,,73332.0,Inv 8 Stripe,16/01/2024,16/01/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 All Slip Solutions,,,,,,,,,,73332.0,Inv 8 Stripe,16/01/2024,16/01/2024,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 All Slip Solutions,,,,,,,,,,73332.0,Inv 8 Stripe,16/01/2024,16/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Brady Tiles Imports,,,,,,,,,,73340.0,Inv 9 Stripe,16/01/2024,16/01/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Brisbane City Council,,,,,,,,,,73411.0,4400322275,19/01/2024,19/01/2024,$630.00,TC002,Slider 55 (TRL) Rubber Slider,6.0,105.0000,0%,43003.0,GST on Income,63.00,,,,,,,
 Brisbane City Council,,,,,,,,,,73411.0,4400322275,19/01/2024,19/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,73413.0,Inv 10 Stripe,19/01/2024,19/01/2024,$245.00,WL021,WammaLab Pendulum Pointer,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,73413.0,Inv 10 Stripe,19/01/2024,19/01/2024,$245.00,WL018,WammaLab Pointer Ring,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Sliptest Victoria Pty Ltd,,,,,,,,,,73413.0,Inv 10 Stripe,19/01/2024,19/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,73414.0,INV 11 STRIPE,19/01/2024,19/01/2024,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,73414.0,INV 11 STRIPE,19/01/2024,19/01/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 National Flooring Distributors,,,,,,,,,,73469.0,,29/01/2024,29/01/2024,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 National Flooring Distributors,,,,,,,,,,73469.0,,29/01/2024,29/01/2024,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73523.0,Inv 12 Stripe,02/02/2024,02/02/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73523.0,Inv 12 Stripe,02/02/2024,02/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73524.0,Inv 13 Stripe,02/02/2024,02/02/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73524.0,Inv 13 Stripe,02/02/2024,02/02/2024,$630.00,TC001,Slider 96 (4S) Rubber Sliders,6.0,105.0000,0%,43003.0,GST on Income,63.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73524.0,Inv 13 Stripe,02/02/2024,02/02/2024,$210.00,TC002,Slider 55 (TRL) Rubber Slider,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73524.0,Inv 13 Stripe,02/02/2024,02/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73525.0,Inv 14 Stripe,02/02/2024,02/02/2024,$185.00,TC011,Verif- Munro Float Glass,1.0,185.0000,0%,43003.0,GST on Income,18.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73525.0,Inv 14 Stripe,02/02/2024,02/02/2024,$190.00,TC010,Verif WL Pavigress Tile,1.0,190.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73525.0,Inv 14 Stripe,02/02/2024,02/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$35.00,WL004,Pendulum High Friction Feet,1.0,35.0000,0%,43003.0,GST on Income,3.50,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$35.00,WL044,Slider Dist Meas Tool (Plate),1.0,35.0000,0%,43003.0,GST on Income,3.50,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 SlipGuard Pty Ltd,,,,,,,,,,73550.0,Inv 15 Stripe,06/02/2024,06/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 National Flooring Distributors,,,,,,,,,,73639.0,,19/02/2024,19/02/2024,$95.00,B007,Pendulum Conditoning Board,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 National Flooring Distributors,,,,,,,,,,73639.0,,19/02/2024,19/02/2024,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,73656.0,Inv 16 Stripe,21/02/2024,21/02/2024,$1.30,WL041,Pend Slider Humpback Pin,2.0,.6500,0%,43003.0,GST on Income,.13,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,73656.0,Inv 16 Stripe,21/02/2024,21/02/2024,$35.00,WL044,Slider Dist Meas Tool (Plate),1.0,35.0000,0%,43003.0,GST on Income,3.50,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,73656.0,Inv 16 Stripe,21/02/2024,21/02/2024,$20.00,WL017,Pendulum Felt Friction Ring,1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,73656.0,Inv 16 Stripe,21/02/2024,21/02/2024,$30.00,WL042,Pendulum Slider Spring,1.0,30.0000,0%,43003.0,GST on Income,3.00,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,73656.0,Inv 16 Stripe,21/02/2024,21/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73690.0,INV 17 Stripe,22/02/2024,22/02/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73690.0,INV 17 Stripe,22/02/2024,22/02/2024,$245.00,WL018,WammaLab Pointer Ring,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73690.0,INV 17 Stripe,22/02/2024,22/02/2024,$245.00,WL021,WammaLab Pendulum Pointer,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Multiple Services,,,,,,,,,,73729.0,Inv 18 Stripe,23/02/2024,23/02/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Multiple Services,,,,,,,,,,73729.0,Inv 18 Stripe,23/02/2024,23/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Austral Bricks,,,,,,,,,,73734.0,INV 19Stripe,26/02/2024,26/02/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Austral Bricks,,,,,,,,,,73734.0,INV 19Stripe,26/02/2024,26/02/2024,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Austral Bricks,,,,,,,,,,73734.0,INV 19Stripe,26/02/2024,26/02/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Austral Bricks,,,,,,,,,,73734.0,INV 19Stripe,26/02/2024,26/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73735.0,,26/02/2024,26/02/2024,$120.00,WL020,Pointer Adjustment Strike,1.0,120.0000,0%,43003.0,GST on Income,12.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,73735.0,,26/02/2024,26/02/2024,$1.50,F020,WL Pen Nylon Screw M6x25mm,1.0,1.5000,0%,43003.0,GST on Income,.15,,,,,,,
 Slip Assessment Services,,,,,,,,,,73736.0,Inv 20 Stripe,26/02/2024,26/02/2024,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,73736.0,Inv 20 Stripe,26/02/2024,26/02/2024,$115.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 Zerofal Ltd,,,,,,,,,,73747.0,Inv 22 Stripe,27/02/2024,27/02/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73747.0,Inv 22 Stripe,27/02/2024,27/02/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 SRG Global,,,,,,,,,,73791.0,Invoice #23 Stripe,01/03/2024,01/03/2024,$210.00,TC002,Slider 55 (TRL) Rubber Slider,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 SRG Global,,,,,,,,,,73791.0,Invoice #23 Stripe,01/03/2024,01/03/2024,$190.00,TC010,Verif WL Pavigress Tile,1.0,190.0000,0%,43003.0,GST on Income,19.00,,,,,,,
 SRG Global,,,,,,,,,,73791.0,Invoice #23 Stripe,01/03/2024,01/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Anker Innovations,,,,,,,,,,73820.0,,07/03/2024,07/03/2024,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",Job,9005-Equipment Sale- AU,,,,,
 Anker Innovations,,,,,,,,,,73820.0,,07/03/2024,07/03/2024,"$1,450.00",B002,Pendulum Onsite Testing Pack,1.0,"1,450.0000",0%,43003.0,GST on Income,145.00,Job,9005-Equipment Sale- AU,,,,,
 Anker Innovations,,,,,,,,,,73820.0,,07/03/2024,07/03/2024,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,Job,9005-Equipment Sale- AU,,,,,
 Anker Innovations,,,,,,,,,,73850.0,Invoice #24 Stripe,12/03/2024,12/03/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Anker Innovations,,,,,,,,,,73850.0,Invoice #24 Stripe,12/03/2024,12/03/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,73926.0,Inv 25 Stripe,20/03/2024,20/03/2024,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,73926.0,Inv 25 Stripe,20/03/2024,20/03/2024,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,73926.0,Inv 25 Stripe,20/03/2024,20/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Multiple Services,,,,,,,,,,73928.0,Inv 26 Stripe,20/03/2024,20/03/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Multiple Services,,,,,,,,,,73928.0,Inv 26 Stripe,20/03/2024,20/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,73931.0,Inv 27 Stripe,21/03/2024,21/03/2024,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,73931.0,Inv 27 Stripe,21/03/2024,21/03/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,73931.0,Inv 27 Stripe,21/03/2024,21/03/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,73931.0,Inv 27 Stripe,21/03/2024,21/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Australian Slip Testing Pty Ltd,,,,,,,,,,73934.0,Inv 28 Stripe,21/03/2024,21/03/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,73945.0,Inv 29 Stripe,22/03/2024,22/03/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,73945.0,Inv 29 Stripe,22/03/2024,22/03/2024,$180.00,M004,Munro Levelling Feet Asse-Rubb,1.0,180.0000,0%,43003.0,GST on Income,18.00,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,73945.0,Inv 29 Stripe,22/03/2024,22/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73948.0,,22/03/2024,22/03/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,73948.0,,22/03/2024,22/03/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Anti Skid Industries,,,,,,,,,,73951.0,Inv 30 Stripe,22/03/2024,22/03/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Australian Slip Testing Pty Ltd,,,,,,,,,,73972.0,,27/03/2024,27/03/2024,"$8,750.00",WL002,WammaLab Pendulum (Used),1.0,"8,750.0000",0%,43003.0,GST on Income,875.00,,,,,,,
 SlipLab,,,,,,,,,,74004.0,Inv 31 Stripe,02/04/2024,02/04/2024,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 SlipLab,,,,,,,,,,74004.0,Inv 31 Stripe,02/04/2024,02/04/2024,$525.00,TC002,Slider 55 (TRL) Rubber Slider,5.0,105.0000,0%,43003.0,GST on Income,52.50,,,,,,,
 SlipLab,,,,,,,,,,74004.0,Inv 31 Stripe,02/04/2024,02/04/2024,$840.00,TC001,Slider 96 (4S) Rubber Sliders,8.0,105.0000,0%,43003.0,GST on Income,84.00,,,,,,,
 SlipLab,,,,,,,,,,74004.0,Inv 31 Stripe,02/04/2024,02/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,74006.0,Inv 32 Stripe,02/04/2024,02/04/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,74007.0,Inv 33 Stripe,02/04/2024,02/04/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,74007.0,Inv 33 Stripe,02/04/2024,02/04/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Frontline Support Pty Ltd,,,,,,,,,,74007.0,Inv 33 Stripe,02/04/2024,02/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 The Tile Depot Co. Ltd,,,,,,,,,,74008.0,Inv 34 Stripe,03/04/2024,03/04/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,BAS Excluded,.00,,,,,,,
 The Tile Depot Co. Ltd,,,,,,,,,,74008.0,Inv 34 Stripe,03/04/2024,03/04/2024,$95.00,WL044,WammaLab Pen Slder Msure Tool ,1.0,95.0000,0%,43003.0,BAS Excluded,.00,,,,,,,
 The Tile Depot Co. Ltd,,,,,,,,,,74008.0,Inv 34 Stripe,03/04/2024,03/04/2024,$75.00,SF004,Shipping Fee S3,1.0,75.0000,0%,43003.0,BAS Excluded,.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,74022.0,Inv 35 Stripe,04/04/2024,04/04/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 EIC Laboratory & Testing,,,,,,,,,,74086.0,Inv 37 Stripe,11/04/2024,11/04/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 EIC Laboratory & Testing,,,,,,,,,,74086.0,Inv 37 Stripe,11/04/2024,11/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74089.0,Inv 36 Stripe,05/04/2024,05/04/2024,$375.00,WL053,WammaLab Pend Centre Spindle,1.0,375.0000,0%,43003.0,GST on Income,37.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74089.0,Inv 36 Stripe,05/04/2024,05/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74125.0,Strip INV 00038-2024,15/04/2024,15/04/2024,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74125.0,Strip INV 00038-2024,15/04/2024,15/04/2024,$315.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 The Coatings Consultancy,,,,,,,,,,74138.0,Stripe INV#00039-2024,17/04/2024,17/04/2024,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 The Coatings Consultancy,,,,,,,,,,74138.0,Stripe INV#00039-2024,17/04/2024,17/04/2024,$105.00,,Freight Charge,1.0,25.0,0,,GST,0,,,,,,,
 The Coatings Consultancy,,,,,,,,,,74138.0,Stripe INV#00039-2024,17/04/2024,17/04/2024,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,74163.0,Inv 40 Stripe,22/04/2024,22/04/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,74163.0,Inv 40 Stripe,22/04/2024,22/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,74257.0,INV 42 Stripe,29/04/2024,29/04/2024,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,74257.0,INV 42 Stripe,29/04/2024,29/04/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Safety & Environmental Services Australia,,,,,,,,,,74257.0,INV 42 Stripe,29/04/2024,29/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Forward Access,,,,,,,,,,74262.0,Inv 43 Stripe,30/04/2024,30/04/2024,$95.00,WL044,WammaLab Pen Slder Msure Tool ,1.0,95.0000,0%,43003.0,GST on Income,9.50,,,,,,,
 Forward Access,,,,,,,,,,74262.0,Inv 43 Stripe,30/04/2024,30/04/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74263.0,Inv 44 Stripe,01/05/2024,01/05/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,74263.0,Inv 44 Stripe,01/05/2024,01/05/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 SlipLab,,,,,,,,,,74307.0,Inv 45 Stripe,07/05/2024,07/05/2024,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 SlipLab,,,,,,,,,,74307.0,Inv 45 Stripe,07/05/2024,07/05/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,74342.0,Inv 46 Stripe,13/05/2024,13/05/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,74343.0,Inv 47 Stripe,13/05/2024,13/05/2024,$345.00,WL005,WammaLab Pendulum Base (refurb,1.0,345.0000,0%,43003.0,GST on Income,34.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,74343.0,Inv 47 Stripe,13/05/2024,13/05/2024,$490.00,WL021,WammaLab Pendulum Pointer,2.0,245.0000,0%,43003.0,GST on Income,49.00,,,,,,,
