Date,Amount,Description,Payee,Reference,Transaction type,Account Code,Tax,Bank,ITEM CODE,Currency rate,Tname,Toption,Tname 1,Toption1,Line Amount Type,Tax Amount,Currency Name
31/12/2023,1835.91,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,183.59,
31/12/2023,1275.2,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,127.52,
31/12/2023,268.82,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,26.88,
31/12/2023,324.52,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/12/2023,16.8,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.68,
31/12/2023,89.35,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.94,
31/12/2023,820.22,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,82.02,
31/12/2023,779.03,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,77.9,
31/12/2023,69.45,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.95,
31/12/2023,217.27,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,21.73,
31/12/2023,11479.51,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,1147.95,
31/12/2023,231.53,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,23.15,
31/12/2023,7.27,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.73,
31/12/2023,2692.2,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,269.22,
31/12/2023,375.01,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,37.5,
31/12/2023,2805.1,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,280.51,
31/12/2023,515.28,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,62112.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
31/12/2023,49.18,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,4.92,
31/12/2023,106.04,Credit card transaction in December 2023,Mick and Technicians,tfr-3239,SPEND,61010.0,GST on Expenses,21002.0,,,,,,,Exclusive,10.6,
02/01/2024,925.0,ISTS rent,ISTS rent,tfr-3243,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/01/2024,0.0,ISTS rent,ISTS rent,tfr-3243,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/01/2024,636.36,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3244,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,63.64,
02/01/2024,625.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3245,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
02/01/2024,8027.02,Superannuation December 2023,Quick Super,tfr-3246,SPEND,21201.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
03/01/2024,1009.0,Capital input to UAE  AED$2399.5,ISTS Safety Consultant,TFR-3248,SPEND,21503.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
04/01/2024,1000.0,Aust Tax Office,Aust Tax Office,tfr-3253,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/01/2024,17.05,Payment to Mick's personal credit card. He bought something (did not specify what he bought0,Mick Walton,tfr-3257,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/01/2024,18.45,Car washing 049DV7,Hoppys HandWash Cafe,tfr-3258,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
05/01/2024,152.33,Mail renewal (Invoice was not provided) USD$99,WPMAILSMTP>COM SOFTWARE,tfr-3259,SPEND,61005.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
08/01/2024,1025.0,ISTS rent,ISTS rent,tfr-3261,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/01/2024,0.0,ISTS rent,ISTS rent,tfr-3261,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/01/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3262,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
08/01/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3263,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
08/01/2024,163.92,Stripe- Feecharged Terry Epoxy Stripe invoice #1,Stripe,tfr-3264,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
08/01/2024,2.13,Stripe charges Stripe invoice #2,Stripe,tfr-3265,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
09/01/2024,12.14,Car washing 728WLM,Nemo Car Wash,tfr-3268,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.21,
10/01/2024,4.83,Stripe- Fee Charge invoice #3 Stripe,Stripe,tfr-3277,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
11/01/2024,24.85,Stripe - Slipt Test Australia,Stripe,tfr-3284,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/01/2024,10.0,ANZ Bank- Accounting Servicing Fee,ANZ Bank,tfr-3285,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
12/01/2024,5000.0,Aust Tax Office,Aust Tax Office,tfr-3286,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/01/2024,24.85,Stripe fees charged on invoice #5 Unimat Pty Ltd,Stripe,tfr-3291,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/01/2024,52.04,Fuel onrental car Grant MacVitie,BP Tullaramarine,tfr-3292,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,5.2,
14/01/2024,268.87,Digita clock for the training centre (invoice not provided by Mick),Homeloft ,tfr-3293,SPEND,62606.0,GST on Expenses,21002.0,,,,,,,Exclusive,26.89,
15/01/2024,1009.0,"ISTS UAE- Captila Input UAE. $2,376 AED",ISTS UAE,tfr-3300,SPEND,21503.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/01/2024,1025.0,ISTS rent,ISTS rent,tfr-3302,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/01/2024,0.0,ISTS rent,ISTS rent,tfr-3302,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/01/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3303,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/01/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3304,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
15/01/2024,7964.4,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-3305,SPEND,61707.0,GST on Expenses,11112.0,,,,,,,Exclusive,796.44,
15/01/2024,-7964.4,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-3305,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
15/01/2024,93.0,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-3305,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
15/01/2024,29.35,DHL Express  (Australia) Pty Ltd,DHL Express  (Australia) Pty Ltd,tfr-3305,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
16/01/2024,1500.0,Aust Tax Office,Aust Tax Office,tfr-3308,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/01/2024,2.71,Stripe- Sliptest Victoria ,Stripe,tfr-3313,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
17/01/2024,2.71,Stripe- Sliptest Australia Pty Ltd,Stripe,tfr-3314,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
17/01/2024,3.76,Stripe- All Slip Solutions P/L,Stripe,tfr-3315,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
18/01/2024,10.0,ANZ Bank- Charging servicing fee,ANZ Bank,tfr-3316,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
18/01/2024,24.85,Stripe- Brady Tiles Imports,Stripe,tfr-3320,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
18/01/2024,18.45,Car washing 969EL5,Hoppys HandCar Wash,tfr-3322,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
18/01/2024,21.25,Car washing 053GU9,SMP IMO CAR WASH,tfr-3323,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
19/01/2024,10.22,Stripe fees charged Inv 10 Stripe Slptest Victoria,Stripe,tfr-3326,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
20/01/2024,85.51,Telephone charged in Dubai AED $200,Du Apple Pay,tfr-3327,SPEND,62805.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
20/01/2024,830.56,Rental car in Dubai AED$ 1942.56,AVIS Rent car Dubai,tfr-3328,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
22/01/2024,1025.0,ISTS rent,ISTS rent,tfr-3330,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/01/2024,0.0,ISTS rent,ISTS rent,tfr-3330,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/01/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3331,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/01/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3332,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
22/01/2024,820.3,Toyota Finance-  Instalment 469HZ3,Toyota Finance,tfr-3334,SPEND,21302.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
23/01/2024,2.81,Stripe- Safety & Environmental Services Australia,Stripe,1-3338,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
23/01/2024,64.1,Phone recharge in Dubai AED$150,Du Apple Pay,tfr-3339,SPEND,62805.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
25/01/2024,1000.0,Aust Tax Office,Aust Tax Office,TFR-3345,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
25/01/2024,75.75,Fuel RAV 204IS2,7-Eleven,tfr-3347,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.58,
26/01/2024,1888.61,Accommodation Mick Walton in Dubai AED $ 4419.78,Hyatt Regency,tfr-3348,SPEND,62806.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
27/01/2024,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-3349,SPEND,21301.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
27/01/2024,837.84,Toyota Finance 204IS2,Toyota Finance 204IS2,trfr-3350,SPEND,21303.0,BAS Excluded,19001.0,,,,,,,Exclusive,0.0,
29/01/2024,8.35,Reimbursement Grant MacVitie for parking in the city,Queens Plaza,tfr-3352,SPEND,62002.0,GST on Expenses,11111.0,,,,,,,Exclusive,0.83,
29/01/2024,1025.0,ISTS rent,ISTS rent,tfr-3357,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/01/2024,0.0,ISTS rent,ISTS rent,tfr-3357,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/01/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3358,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/01/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3359,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
31/01/2024,44.55,Ingredients for January end of the month lunch - Reimbursement to Natalie Cameron,Coles,TFR-3362,SPEND,61801.0,GST on Expenses,11111.0,,,,,,,Exclusive,4.45,
31/01/2024,68.18,Baguettes for January end of the month lunch- Reimbursement Natalie Cameron,Banette Bayside,tfr-3363,SPEND,61801.0,GST on Expenses,11111.0,,,,,,,Exclusive,6.82,
31/01/2024,8353.12,Superannuation Jan 2024,Quick Super,tfr-3365,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2024,5000.0,Aust Tax Office,Aust Tax Office,tfr-3366,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2024,1000.0,Aust Tax Office,Aust Tax Office,tfr-3367,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/01/2024,2802.6,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,280.26,
31/01/2024,934.81,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,93.48,
31/01/2024,16.8,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.68,
31/01/2024,338.55,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,33.86,
31/01/2024,864.44,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,86.45,
31/01/2024,70.63,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.06,
31/01/2024,56.37,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,5.63,
31/01/2024,6983.7,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,698.37,
31/01/2024,227.27,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,22.73,
31/01/2024,7.27,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61503.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.73,
31/01/2024,4400.54,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,440.05,
31/01/2024,355.04,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,35.5,
31/01/2024,2434.15,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,243.41,
31/01/2024,9.0,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61705.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.9,
31/01/2024,127.27,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,12.73,
31/01/2024,111.43,Credit card expenses January 2024,Mick and Technicians,tfr-3369,SPEND,61010.0,GST on Expenses,21002.0,,,,,,,Exclusive,11.15,
31/01/2024,12.0,ANZ Bank- Witholding tax,ANZ Bank,tfr-3370,SPEND,21106.0,BAS Excluded,11113.0,,,,,,,Exclusive,0.0,
02/02/2024,1509.0,"Capital input from  ISTS Australia to ISTS UAE AED$3,510.75",ISTS Safety Consultant,tfr-3376,SPEND,21503.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,7004.9,DHL Express  (Australia) Pty Ltd- Customs Wessex Lab invoice # 24/01/0035,DHL Express  (Australia) Pty Ltd,TFR-3377,SPEND,61707.0,GST on Expenses,11111.0,,,,,,,Exclusive,700.49,
05/02/2024,-7004.9,DHL Express  (Australia) Pty Ltd- Customs Wessex Lab invoice # 24/01/0035,DHL Express  (Australia) Pty Ltd,TFR-3377,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,93.0,DHL Express  (Australia) Pty Ltd- Customs Wessex Lab invoice # 24/01/0035,DHL Express  (Australia) Pty Ltd,TFR-3377,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,26.18,DHL Express  (Australia) Pty Ltd- Customs Wessex Lab invoice # 24/01/0035,DHL Express  (Australia) Pty Ltd,TFR-3377,SPEND,61707.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,5000.0,Aust Tax Office,Aust Tax Office,tfr-3380,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,1025.0,ISTS rent,ISTS rent,tfr-3382,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,0.0,ISTS rent,ISTS rent,tfr-3382,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3383,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
05/02/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3384,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
05/02/2024,6.84,Stripe,Stripe,tfr-3385,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
05/02/2024,8.0,Stripe,Stripe,tfr-3386,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
05/02/2024,41.49,Stripe,Stripe,tfr-3387,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
05/02/2024,19.13,Rental car in  Dubai AED$44.10,Avis rent car Dubai,tfr-3388,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
06/02/2024,13.27,PhoNE  in Dubai AED$ 30.59,Du Apple Pay,TFR-3390,SPEND,62805.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
08/02/2024,10.41,Stripe- SlipGuard Pty Ltd,Stripe,tfr-3399,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
09/02/2024,800.0,Aust Tax Office,Aust Tax Office,tfr-3401,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
09/02/2024,856.84,Toyota Finance 204IS2,Toyota Finance 204IS2,tfr-3402,SPEND,21303.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
09/02/2024,22.73,Car washing in Sydeny 053GU9,Ampol Tempe,tfr-3403,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.27,
12/02/2024,1025.0,ISTS rent,ISTS rent,tfr-3406,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/02/2024,0.0,ISTS rent,ISTS rent,tfr-3406,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/02/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3407,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
12/02/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3408,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
12/02/2024,8.56,Taxi fare in NZ NZ $8.80,Uber Christchurch,tfr-3410,SPEND,62119.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
12/02/2024,11.31,Uber NZ NZ$11.63,Uber Christchurch,TFR-3411,SPEND,62119.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
12/02/2024,250.99,"Dinner Natalie Cameron, Carl Kleainhaus and Monica Martinez NZ $258",Le Garden- Manger,tfr-3412,SPEND,62113.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
13/02/2024,10.0,ANZ Bank servicing fee,ANZ Bank,tfr-3413,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
15/02/2024,2009.0,"Capital input to UAE AED$ 4,609.60",ISTS Safety Consultant,tfr-3418,SPEND,21503.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/02/2024,5000.0,Aust Tax Office,Aust Tax Office,tfr-3420,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/02/2024,3000.0,Aust Tax Office,Aust Tax Office,tfr-3423,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/02/2024,2000.0,Aust Tax Office,Aust Tax Office,tfr-3425,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/02/2024,1750.05,Registration fee of conformity assessment bodies in UAE AED$4040,Dubai Municipality,tfr-3426,SPEND,62822.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/02/2024,369.21,Rental car in NZ NZ $381.71,Avis NZ ,tfr-3427,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2024,9500.0,Aust Tax Office,Aust Tax Office,tfr-3428,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/02/2024,5000.0,Aust Tax Office,Aust Tax Office,tfr-3431,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/02/2024,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-3434,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
16/02/2024,220.11,Rental car NZ$227.56,Avis New Zealand,tfr-3435,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/02/2024,21.25,Car washing  in Sydney 053GU9,SMP*IMO CAR WASH,TFR-3436,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
19/02/2024,1025.0,ISTS rent,ISTS rent,tfr-3442,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/02/2024,0.0,ISTS rent,ISTS rent,tfr-3442,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/02/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3443,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
19/02/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3444,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
22/02/2024,2.44,Stripe- Slip Control Australia Pty Ltd,Stripe,tfr-3453,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
23/02/2024,34.28,Stripe,Stripe,tfr-3458,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
23/02/2024,94.15,Fuel 215XRP,7- Eleven,tfr-3459,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.41,
23/02/2024,21.25,Car washing 053GU9,SMP*IMO car wash,TFR-3460,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
26/02/2024,1025.0,ISTS rent,ISTS rent,tfr-3466,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/02/2024,0.0,ISTS rent,ISTS rent,tfr-3466,SPEND,21401.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/02/2024,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-3467,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
26/02/2024,659.09,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-3468,SPEND,62601.0,GST on Expenses,11111.0,,,,,,,Exclusive,65.91,
26/02/2024,834.84,Toyota Finance 204IS2,Toyota Finance 204IS2,tfr-3470,SPEND,21303.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
27/02/2024,6.84,Stripe- Multiple Services,Stripe,tfr-3476,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/02/2024,3000.0,Aust Tax Office,Aust Tax Office,tfr-3478,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/02/2024,2.99,Stripe- Slip Assessment Services,Stripe,tfr-3481,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/02/2024,5.69,Stripe- Austral Bricks,Stripe,tfr-3482,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/02/2024,6.84,Stripe- Zerofal Ltd,Stripe,tfr-3483,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/02/2024,2.99,Stripe fee for duplicate order for Slip Assessment S,Stripe,tfr-3484,SPEND,60036.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
28/02/2024,25.87,Car washing in Sydney 053GU9,SMP*IMO CAR WASH,TFR-3485,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.59,
29/02/2024,8602.74,Superannuation February 2024,Quick Super,tfr-3487,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
29/02/2024,10.0,Resident Withhold Tax on INterest Paid,No Name,tfr-3492,SPEND,21106.0,BAS Excluded,11113.0,,,,,,,Exclusive,0.0,
29/02/2024,10.0,Account maintenance fee ,Bank of Queensland,tfr-3493,SPEND,60001.0,GST Free Expenses,11114.0,,,,,,,Exclusive,0.0,
29/02/2024,816.8,Toyota Finance-  Instalment 469HZ3,Toyota Finance,tfr-3494,SPEND,21302.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
29/02/2024,2305.59,Credit card expenses February 2024,Mick and Technicians,TFR-3495,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,230.56,
29/02/2024,1484.46,Credit card expenses February 2024,Mick and Technicians,TFR-3495,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,148.44,
29/02/2024,16.8,Credit card expenses February 2024,Mick and Technicians,TFR-3495,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.68,
29/02/2024,162.75,Credit card expenses February 2024,Mick and Technicians,TFR-3495,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,16.28,
