Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
"Fentech Co.,Inc",,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7383,21/02/2024,,,P,USA internal freight cost for balancer shipped to Darton,61022,$734.72,,,"Purchase; Fentech Co.,Inc",,FRE,$0.00,$0.00,FRE,$0.00,B,,0.666923,5,1,30,0,$734.72,,*None,2173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6957,22/02/2024,2380015,,P,Bolts CNC,51120,$87.94,,JOB NO:,Purchase; United Fasteners,,GST,$8.79,$0.00,GST,$0.00,B,,,5,1,30,0,$96.73,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,6986,22/02/2024,2734862,,P,Pfitzner 6Cyl Ford Cam brg Inv,51111,$59.27,,,Purchase; Nason,,GST,$5.93,$0.00,GST,$0.00,B,,,5,1,30,0,$65.2,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7008,22/02/2024,2735015,,P,J-Loy Valve Seats Stock,51111,$63.73,,JOB NO:,Purchase; Nason,,GST,$6.37,$0.00,GST,$0.00,B,,,5,1,30,0,$70.1,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precision Shims,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7023,22/02/2024,38140,,P,Shims RB Skyline Front Diff Stock,51111,$321.77,,JOB NO:,Purchase; Precision Shims,,GST,$32.18,$0.00,GST,$0.00,B,,,5,1,30,0,$353.95,,*None,1066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7056,22/02/2024,774845,,P,cutters,69300,$93.93,,,Purchase; SEI Carbide Australia,,GST,$9.39,$0.00,GST,$0.00,B,,,5,1,30,0,$103.32,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7009,23/02/2024,2735741,,P,J-Loy Valve Seats Stock,51111,$140.14,,JOB NO:,Purchase; Nason,,GST,$14.01,$0.00,GST,$0.00,B,,,5,1,30,0,$154.15,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGN Tooling Grinding services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7353,23/02/2024,24380,,P,newen tips,69300,$677,,,Purchase; NGN Tooling Grinding services,,GST,$67.7,$0.00,GST,$0.00,B,,,5,1,30,0,$744.7,,*None,1276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7129,24/02/2024,68492238 wk39,,P,Domestic freight wk 39,61018,$605.68,,,Purchase; TNT Express,,GST,$60.57,$0.00,GST,$0.00,B,,,5,1,30,0,$666.25,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialised engine services,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7024,26/02/2024,1553,,P,Pfitzner Crank Balance Inv 1704,58000,$159.09,,,Purchase; specialised engine services,,GST,$15.91,$0.00,GST,$0.00,B,,,5,1,30,0,$175,,*None,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7055,26/02/2024,SI-00596714,Courier,P,LS Drills,69300,$347.26,,,Purchase; R.E. Tooling,,GST,$34.73,$0.00,GST,$0.00,B,,,5,1,30,0,$381.99,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7057,26/02/2024,775117,,P,cutter,69300,$47.16,,,Purchase; SEI Carbide Australia,,GST,$4.72,$0.00,GST,$0.00,B,,,5,1,30,0,$51.88,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7065,26/02/2024,3-056-16958,,P,gst on imports,21340,$72.7,,,Purchase; FedEx,,IMP,$72.71,$0.00,GST,$0.00,B,,,5,1,30,0,$238.41,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7065,26/02/2024,3-056-16958,,P,electronic entry,61011,$93,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$238.41,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelford Cams,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7066,26/02/2024,66350,,P,DLC Buckets,51111,"$1,390.4",,JOB NO:,Purchase; Kelford Cams,,FRE,$0.00,$0.00,FRE,$0.00,B,,,5,1,30,0,"$1,390.4",,*None,1755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Officeworks,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7004,27/02/2024,Q3 2023/24,,P,paper,61060,$58.36,,,Purchase; Officeworks,,GST,$5.84,$0.00,GST,$0.00,B,,,5,1,30,0,$64.2,,*None,952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
airconditioning wharehouse,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7005,27/02/2024,11600174,,P,water solenoid  ,61100,$38.18,,,Purchase; airconditioning wharehouse,,GST,$3.82,$0.00,GST,$0.00,B,,,5,1,30,0,$42,,*None,1406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTION Australia Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7006,27/02/2024,WI520000119809,,P,bearings,51120,$65.2,,,Purchase; BSC MOTION,,GST,$6.52,$0.00,GST,$0.00,B,,,5,1,30,0,$71.72,,*None,1143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fcs cleaning supplies,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7017,27/02/2024,INV-14559,,P,Cleaning Supplies,60120,$378,,JOB NO:,Purchase; Fcs cleaning supplies,,GST,$37.8,$0.00,GST,$0.00,B,,,5,1,30,0,$415.8,,*None,1810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7022,27/02/2024,2381669,,P,Electrical Tape Polisher,51130,$68.48,,JOB NO:,Purchase; United Fasteners,,GST,$6.85,$0.00,GST,$0.00,B,,,5,1,30,0,$75.33,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPR Enterprises Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7053,27/02/2024,20,,P,welder,69200,"$1,181.82",,,Purchase; DPR Enterprises Pty Ltd,,GST,$118.18,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,300",,*None,1170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPR Enterprises Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7054,27/02/2024,19,,P,rent and outgoings for 8 days Jan 23,61081,"$1,007.27",,,Purchase; DPR Enterprises Pty Ltd,,GST,$100.73,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,108",,*None,1170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7058,27/02/2024,775252,,P,cutters,69300,$224.59,,,Purchase; SEI Carbide Australia,,GST,$22.46,$0.00,GST,$0.00,B,,,5,1,30,0,$247.05,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7063,27/02/2024,305619080,,P,export shipping,61019,"$1,069.96",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,328.76",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7063,27/02/2024,305619080,,P,import shipping,61022,$258.8,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,328.76",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD  Parcel Delivery,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7064,27/02/2024,456917,,P,domestic freight,61018,$142.59,,,Purchase; APD  Parcel Delivery,,GST,$14.26,$0.00,GST,$0.00,B,,,5,1,30,0,$156.85,,*None,2800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgecrest,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7050,28/02/2024,24637,,P,Stock FR HG,51111,$450,,JOB NO:,Purchase; Ridgecrest,,GST,$45,$0.00,GST,$0.00,B,,,5,1,30,0,$495,,*None,1644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7059,28/02/2024,2382285,,P,bolts,51120,$28.94,,JOB NO:,Purchase; United Fasteners,,GST,$2.89,$0.00,GST,$0.00,B,,,5,1,30,0,$31.83,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7062,28/02/2024,305624689,,P,gst on parts,21340,$220.93,,,Purchase; FedEx,,IMP,$220.93,$0.00,GST,$0.00,B,,,5,1,30,0,$554.86,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7062,28/02/2024,305624689,,P,tax advancement fee,61010,$18.18,,,Purchase; FedEx,,GST,$1.82,$0.00,GST,$0.00,B,,,5,1,30,0,$554.86,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7062,28/02/2024,305624689,,P,customs fee,61011,$93,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$554.86,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speedfactory,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7078,28/02/2024,INV169177,,P,piston pins,51111,"$1,093.97",,,Purchase; Speedfactory,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.655825,5,1,30,0,"$1,093.97",,*None,2146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7133,29/02/2024,404950,,P,"Head stud 6.6"" with nuts and washers",51111,"$23,845.45",,JOB NO:,Purchase; Fabre Australia,,GST,"$2,384.55",$0.00,GST,$0.00,B,,,5,1,30,0,"$26,230",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supagas,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7134,29/02/2024,C388434-2-2024,,P,gas for Feb 24,60120,$360.38,,,Purchase; Supagas,,GST,$36.04,$0.00,GST,$0.00,B,,,5,1,30,0,$396.42,,*None,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supagas,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7135,29/02/2024,C388434-1-2024,,P,Gas for Jan 24,60120,$135.09,,,Purchase; Supagas,,GST,$13.51,$0.00,GST,$0.00,B,,,5,1,30,0,$148.6,,*None,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATEC,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7179,29/02/2024,75106,,P,apprentice training,68905,$470,,JOB NO:,Purchase; ATEC,,GST,$47,$0.00,GST,$0.00,B,,,5,1,30,0,$517,,*None,2120
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfitzner Property Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7052,01/03/2024,613,,P,Rent March 24,61081,"$9,533.32",,,Purchase; Pfitzner Property Pty Ltd,,GST,$953.33,$0.00,GST,$0.00,B,,,5,1,30,0,"$10,486.65",,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7099,01/03/2024,2738721,,P,Roberts Inv 459,51111,$28.45,,101 M/Sport Inv 1591,Purchase; Nason,,GST,$2.85,$0.00,GST,$0.00,B,,,5,1,30,0,$31.3,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7130,02/03/2024,68549852 wk40,,P,Domestic Freight wk40,61018,$473.56,,,Purchase; TNT Express,,GST,$47.36,$0.00,GST,$0.00,B,,,5,1,30,0,$520.92,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7228,04/03/2024,2383626,,P,credit,51120,-$18.94,,JOB NO:,Purchase; United Fasteners,,GST,-$1.89,$0.00,GST,$0.00,B,,,5,1,30,0,-$20.83,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7229,04/03/2024,777535,,P,10mm cutters,69300,$296.78,,JOB NO:,Purchase; SEI Carbide Australia,,GST,$29.68,$0.00,GST,$0.00,B,,,5,1,30,0,$326.46,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7061,05/03/2024,3-056-32503,,P,export shipping,61019,"$1,191.39",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,191.39",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wurth,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7079,06/03/2024,4320859959,,P,consumables,60120,$72.8,,,Purchase; Wurth,,GST,$7.28,$0.00,GST,$0.00,B,,,5,1,30,0,$80.08,,*None,1045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wurth,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7080,06/03/2024,4320861721,,P,consumables,60120,$267.93,,,Purchase; Wurth,,GST,$26.79,$0.00,GST,$0.00,B,,,5,1,30,0,$294.72,,*None,1045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precision Shims,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7109,06/03/2024,38222,,P,shims for valve clearance,51111,$77.5,,,Purchase; Precision Shims,,GST,$7.75,$0.00,GST,$0.00,B,,,5,1,30,0,$85.25,,*None,1066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7122,06/03/2024,100896 JC#47210,,P,"RB26/30 pistons 90 mm 1.204"" pin height 3.4 litre",51140,"$7,172.82",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.65698,5,1,30,0,"$7,172.82",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7123,06/03/2024,100895 jc#47212,,P,"RB26/30 pistons 87mm bore 1.204"" pin height JC#47212 3.2 litre",51140,"$10,305.36",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.657095,5,1,30,0,"$10,305.36",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7124,06/03/2024,100894 JC#41256,,P,159mm EVO rod for Bagdadi JC#41256,51140,"$5,874.14",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.657049,5,1,30,0,"$5,874.14",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7125,06/03/2024,100897,,P,"RB26/30 90mm bore 1.116"" pin height 3.6 litre JC#100897",51140,"$9,735.58",,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.657095,5,1,30,0,"$9,735.58",,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7164,06/03/2024,232746,,P,SCM Return for Credit,51111,$287.51,,,Purchase; APD,,GST,$28.75,$0.00,GST,$0.00,B,,,5,1,30,0,$316.26,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7097,07/03/2024,I282452,,P,Honda B Block x 6\r\nHonda B Cradle x 6,51120,"$12,315.9",,JOB NO:,Purchase; Surman Metals,,GST,"$1,231.59",$0.00,GST,$0.00,B,,,5,1,30,0,"$13,547.49",,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7102,07/03/2024,405263,,P,Stock RB26 Spring Kits & Locks,51111,"$3,498.45",,JOB NO:,Purchase; Fabre Australia,,GST,$349.85,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,848.3",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrenaline Motorsport,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7143,07/03/2024,INV-0136,,P,March rent & outgoings,61080,$883.84,,JOB NO:,Purchase; Adrenaline Motorsport,,GST,$88.38,$0.00,GST,$0.00,B,,,5,1,30,0,$972.22,,*None,3227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7093,08/03/2024,8748,,P,Weld Cyl Heads,58000,"$1,305",,JOB NO:,Purchase; Northern Machining Service,,GST,$130.5,$0.00,GST,$0.00,B,,,4,10,10,10,"$1,435.5",,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7095,08/03/2024,I284927,,P,2JZ Block x 4,51120,"$8,096",,JOB NO:,Purchase; Surman Metals,,GST,$809.6,$0.00,GST,$0.00,B,,,5,1,30,0,"$8,905.6",,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7096,08/03/2024,I284809,,P,Ali Round Tube Tooling,51120,$88,,JOB NO:,Purchase; Surman Metals,,GST,$8.8,$0.00,GST,$0.00,B,,,5,1,30,0,$96.8,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7103,08/03/2024,405296,,P,Mark Nilon Inv 1635 & Stock,51111,$203.8,,JOB NO:,Purchase; Fabre Australia,,GST,$20.38,$0.00,GST,$0.00,B,,,5,1,30,0,$224.18,,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7258,08/03/2024,232809,,P,MSD Cam Sync Tim Diff,51111,$496.52,,JOB NO:Shaun Russell Inv458,Purchase; APD,,GST,$49.65,$0.00,GST,$0.00,B,,,5,1,30,0,$546.17,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7131,09/03/2024,68605053 wk41,,P,domestic Freight wk41,61018,$706.91,,,Purchase; TNT Express,,GST,$70.69,$0.00,GST,$0.00,B,,,5,1,30,0,$777.6,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7088,12/03/2024,2386119,,P,Marcus,51120,$18.84,,JOB NO:,Purchase; United Fasteners,,GST,$1.88,$10,GST,$1,B,,,5,1,30,0,$31.72,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7104,12/03/2024,405380,,P,SCM Inv 477 & Stock,51111,"$2,452.6",,JOB NO:,Purchase; Fabre Australia,,GST,$245.26,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,697.86",,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7117,12/03/2024,SI-00596998,Courier,P,taps,69300,$177.74,,,Purchase; R.E. Tooling,,GST,$17.77,$0.00,GST,$0.00,B,,,5,1,30,0,$195.51,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7119,12/03/2024,SI-00596981,Courier,P,1mm corner radius 10mm cutter,69300,$92.04,,JOB NO:,Purchase; R.E. Tooling,,GST,$9.2,$0.00,GST,$0.00,B,,,5,1,30,0,$101.24,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7136,12/03/2024,3-056-43194,,P,Export freight,61019,"$1,782.66",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,782.66",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7227,12/03/2024,I282453,,P,Sr20 blocks,51120,"$5,258",,JOB NO:,Purchase; Surman Metals,,GST,$525.8,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,783.8",,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Timbers,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7077,13/03/2024,1239079,,P,malimine boards,61100,$490.6,,,Purchase; Australian Timbers,,GST,$49.06,$0.00,GST,$0.00,B,,,5,1,30,0,$539.66,,*None,3294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7089,13/03/2024,2386576,,P,Marcus,51120,$10.38,,JOB NO:,Purchase; United Fasteners,,GST,$1.04,$10,GST,$1,B,,,5,1,30,0,$22.42,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7094,13/03/2024,8750,,P,Straighten Cyl head Mark Nilon Inv 1635,58000,$135,,JOB NO:,Purchase; Northern Machining Service,,GST,$13.5,$0.00,GST,$0.00,B,,,4,10,10,10,$148.5,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7101,13/03/2024,2744143,,P,"Parts Roberts inv 459, Shaun Russel Inv 458",51111,$478,,,Purchase; Nason,,GST,$47.8,$0.00,GST,$0.00,B,,,5,1,30,0,$525.8,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iscar,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7074,14/03/2024,626958,,P,credit,69300,-$281.4,,,Purchase; Iscar,,GST,-$28.14,$0.00,GST,$0.00,B,,,5,1,30,0,$0.00,,*None,1265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7075,14/03/2024,71523700,,P,electricity 7 dec to march 12 2024,61016,"$3,080.33",,,Purchase; Origin Energy,,GST,$308.03,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,388.36",,*None,3268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watson Specialised Tooling Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7083,14/03/2024,144003,,P,sunnen dial bore indicator,69310,$716,,,Purchase; Watson Specialised Tooling Pty Ltd,,GST,$71.6,$0.00,GST,$0.00,B,,,5,1,30,0,$787.6,,*None,1156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7190,14/03/2024,Import,,P,gst on imports,21340,$67.69,,,Purchase; UPS P/L,,IMP,$67.69,$0.00,GST,$0.00,B,,,5,1,30,0,$292.79,,*None,1044
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7190,14/03/2024,Import,,P,security fee,61010,$12.3,,,Purchase; UPS P/L,,GST,$1.23,$0.00,GST,$0.00,B,,,5,1,30,0,$292.79,,*None,1044
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7190,14/03/2024,Import,,P,duty,61010,$50.88,,,Purchase; UPS P/L,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$292.79,,*None,1044
UPS P/L,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7190,14/03/2024,Import,,P,customs entry fee,61011,$93,,,Purchase; UPS P/L,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$292.79,,*None,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
