*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
82-UNC-5/16x2-SHCS-Zinc,UNC-5/16x2-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
86-BCH22259-6Cyl-Head-Box,6 Cyl Head box,BCH 22259 6 Cylinder Head Box Lid Base Cartons & Collars,£0.00,51120.0,,BCH 22259 6 Cylinder Head Box Lid Base Cartons & Collars,,,BAS Excluded
86-Barra,Lid Base Cartons with Sleeves ,.,£0.00,51120.0,,.,,,BAS Excluded
34-Face-Valves,Face Valves,Face Valves,,,,Face Valves,5.5,41112.0,GST on Income
44-Ass-4Cyl-Long,Assemble 4Cyl Long ,Assemble 4Cyl Long ,,,,Assemble 4Cyl Long ,2500.0,41112.0,GST on Income
82-Washer-5/16-HT-Zinc-Yellow,Washer-5/16-HT-Zinc-Yellow,.,£0.00,51120.0,,.,,,BAS Excluded
82-Washer-3/8-HT-Zinc-Yellow,Washer-3/8-HT-Zinc-Yellow,.,£0.00,51120.0,,.,,,BAS Excluded
82-M8x20mm-SHCS-Zinc,M8x20mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-M8x25mm-SHCS-Zinc,M8x25mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-M10x16mm-SHCS-Zinc,M10x16mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
"82-ARP-Nuts-1/2""-300-8304","300-8304 ARP Nuts 1/2""","ARP300-8304 ARP 1/2-20 12pt Nuts 1/2""",£0.00,51120.0,,"ARP300-8304 ARP 1/2-20 12pt Nuts 1/2""",,,BAS Excluded
"82-ARP-Washer-1/2""-200-8514","200-8514 ARP Washer 1/2""x7/8""",.,£0.00,51120.0,,.,,,BAS Excluded
18-Valve-Seat-J-Loy,SB2250-7 J-Loy Valve Seat,.,£14.48,51111.0,,.,20.0,41112.0,GST on Income
18-Valve-Seat-J-Loy-1,SB1750-9 J-Loy Valve Seat,.,£3.55,51111.0,,.,6.0,41112.0,GST on Income
18-Guides-1,340-1043BR Brnz Vlv Guide .502,.,£12.86,51111.0,,.,18.0,41112.0,GST on Income
28-SBC-Pistons-JE-Custom,"RWBJE390975 Pistons 4.005""",.,"£2,450.00",51111.0,,.,3185.0,41112.0,GST on Income
18-Hol-Vlv-In,12198-L Manley 2.05 +.150,.,£30.25,51111.0,,.,40.0,41112.0,GST on Income
18-Hol-Vlv-Ex,12197-L Manley 1.6 +.150,.,£31.35,51111.0,,.,41.0,41112.0,GST on Income
14-SR20-In-Guide,GDE-NSR6-I Bronze Valve Guide ,GDE-NSR6-I Bronze Valve Guide Nissan,£11.00,51111.0,,GDE-NSR6-I Bronze Valve Guide Nissan,15.0,41112.0,GST on Income
14-SR20-Ex-Guide,GDE-NSR6-E Bronze Valve Guide,GDE-NSR6-E Bronze EX Valve Guide Nissan SR20DE,£11.00,51111.0,,GDE-NSR6-E Bronze EX Valve Guide Nissan SR20DE,15.0,41112.0,GST on Income
28-SBC-Cam-Brg-ACL,5C3349-STD ACL Cam Brng,.,£34.49,51111.0,,.,54.0,41112.0,GST on Income
14-SR20-In-Vlv-+1mm,F1868P Ferrea In Vlv +1mm,F1868P Ferrea In Vlv +1mm,£50.76,51111.0,,F1868P Ferrea In Vlv +1mm,70.0,41112.0,GST on Income
14-SR20-Ex-Vlv-+1mm,F2130P Ferrea Ex Vlv +1mm,F2130P Ferrea Ex Vlv +1mm,£70.90,51111.0,,F2130P Ferrea Ex Vlv +1mm,94.0,41112.0,GST on Income
46-Blue-Print-Con-Rods,Resize BE/SE & Pistons,.,,,,.,143.0,41112.0,GST on Income
26-Long-Post-Front-Seal,Long Post Front Seal,111898 45x52x7mm SOG Long Post Front Seal,£20.80,51111.0,,111898 45x52x7mm SOG Long Post Front Seal,35.0,41112.0,GST on Income
18-CHE-DuctileVlv-Seats-In,1780-137-375-D DuctileVlv Seat,.,£15.95,51111.0,,.,29.0,41112.0,GST on Income
92-Repair,Repair CNC Mounting Brackets ,.,£0.00,69300.0,,.,,,BAS Excluded
14-SR20-MLS-Head Gasket,S4615MLSR MLS Head Gasket,S4615MLSR MLS Head Gasket,£217.50,51111.0,,S4615MLSR MLS Head Gasket,292.0,41112.0,GST on Income
56-Dip-Stick-Barra,MOR25973 Universal Twist Lock,.,£96.63,51120.0,,.,,,BAS Excluded
46-Blue-Print-Main-Brg,Blue print main bearings,.,,,,.,195.0,41112.0,GST on Income
46-Drill-CR-Brng-Suit-Ally-Rod,Drill con rod bearings,.,,,,.,143.0,41112.0,GST on Income
46-Ass-6cyl-Short,Ass 6 Cyl Short motor,Ass 6 Cyl Short motor,,,,Ass 6 Cyl Short motor,1800.0,41112.0,GST on Income
26-RB-87mm-Oil-Control-Ring,RB-87mm-Oil-Control-Ring,RB-87mm-Oil-Control-Ring,£0.00,69100.0,,RB-87mm-Oil-Control-Ring,,,BAS Excluded
18-CHE-Ductile-Vlv-Seats,2300-181-500-D,.,£17.05,51111.0,,.,31.0,41112.0,GST on Income
82-ARP-Bolt-UNC-1/2x13/4,617-1750 ARP Bolt Kit ,.,£0.00,51120.0,,.,,,BAS Excluded
92-Washers-CNC,Washers CNC Mount Brkt,.,£24.75,51120.0,,.,,,BAS Excluded
16-2J-In-Vlve,TIVN-1016 Intake Valve,TIVN-1016 Intake Valve,£0.00,51130.0,,TIVN-1016 Intake Valve,0.0,41112.0,GST on Income
16-2J-Ex-Vlve,TEVI-1016 Ex Vlv +1mm,TEVI-1016 Ex Vlv +1mm,£0.00,51130.0,,TEVI-1016 Ex Vlv +1mm,0.0,41112.0,GST on Income
16-2J-Spring-Kit-Bee,SPR TS1012-BE with locks,SPR TS1012-BE with locks,£0.00,51130.0,,SPR TS1012-BE with locks,0.0,41112.0,GST on Income
28-BBC-SC4-454-4500-6535,Scat BBC 4340 4.500 Forg STD W,.,"£1,483.40",51120.0,,.,1929.0,41112.0,GST on Income
28-BBC-SC2-454-6800-2200A-CR,Scat BBC 6.800/2.200 Con Rod,.,£907.68,51120.0,,.,1180.0,41112.0,GST on Income
06-Bore&Hone-10-Cyl-Lambo,Bore&Hone 10 cyl Lambo,.,,,,.,550.0,41112.0,GST on Income
06-Aluminium-Cyl-Treatment,Aluminium Cyl Treatment,.,,,,.,0.0,41112.0,GST on Income
86-BCH505-Stud,"Stud Bxs, Hngd Lid, 180x180x30",.,£0.00,61021.0,,.,,,BAS Excluded
86-BCH24098-RB-Blanking,RB Blkng Ctn 290x140x50mm,.,£0.00,61021.0,,.,,,BAS Excluded
28-LA Sleeves,Set LA Sleeves,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
38-CNC-Port-V8,CNC Port V8 Heads,CNC Port V8 Heads,,,,CNC Port V8 Heads,1650.0,41113.0,GST on Income
82-UNC-5/16-Nuts-Zinc,UNC-5/16-Nuts-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-UNC-7/16-Nuts-Zinc,UNC-7/16-Nuts-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
92-Spacer-83x12mm,Spacer-83x12mm,.,£0.00,51120.0,,.,,,BAS Excluded
92-Spacer-37x12mm,Spacer-37x12mm,.,£0.00,51120.0,,.,,,BAS Excluded
24-4G63-Front-Cover,"Front Case Assy, OP, Seals OEM","Front Case Assy, OP, Seals OEM",£0.00,51111.0,,"Front Case Assy, OP, Seals OEM",611.0,41112.0,GST on Income
24-4G63-OP-Blnc-Shaft-Delete,OP Blnc Shaft Delete OEM,OP Blnc Shaft Delete OEM,£29.37,51111.0,,OP Blnc Shaft Delete OEM,39.0,41112.0,GST on Income
24-4G63-Front-Cover-Gasket,Front Case Gskt OEM,Front Case Gskt OEM,£0.00,51111.0,,Front Case Gskt OEM,31.0,41112.0,GST on Income
24-4G63-Spacer-Balance-Shaft,Balnce Shaft Delete Spacer OEM,Balnce Shaft Delete Spacer OEM,£15.29,51111.0,,Balnce Shaft Delete Spacer OEM,20.0,41112.0,GST on Income
24-4G63-Trigger-Plate,Trigger Plate Crank Sensor OEM,Trigger Plate Crank Sensor OEM,£22.66,51111.0,,Trigger Plate Crank Sensor OEM,30.0,41112.0,GST on Income
24-4G63-Crank-Sprocket,Crank Sprocket OEM,Crank Sprocket OEM,£81.18,51111.0,,Crank Sprocket OEM,106.0,41112.0,GST on Income
24-4G63-Oil-Pump-Drive-Spkt,Oil Pump Drive Sprocket,Oil Pump Drive Sprocket,£82.94,51111.0,,Oil Pump Drive Sprocket,108.0,41112.0,GST on Income
24-4G63-Cam-Belt-Tensioner,Cam Hyd Belt Tensioner OEM,Cam Hyd Belt Tensioner OEM,£117.20,51111.0,,Cam Hyd Belt Tensioner OEM,153.0,41112.0,GST on Income
24-4G63-Cam-Belt-High-Perf,Evo 9 Kevlar Cam Belt OEM,Evo 9 Kevlar Cam Belt OEM,£0.00,51111.0,,Evo 9 Kevlar Cam Belt OEM,217.0,41112.0,GST on Income
24-4G63-Balancer-High-Perf,Fluid Drive Balancer,Fluid Drive Balancer,£786.50,51111.0,,Fluid Drive Balancer,1023.0,41112.0,GST on Income
24-4G63-Rear-Crank-Cover,MD311550 Rear Crank Cover OEM,MD311550 Rear Crank Cover OEM,£0.00,51111.0,,MD311550 Rear Crank Cover OEM,30.0,41112.0,GST on Income
24-4G63-Rear-Crank-Seal,MD359158 Rear Crank Seal OEM,MD359158 Rear Crank Seal OEM,£0.00,51111.0,,MD359158 Rear Crank Seal OEM,30.0,41112.0,GST on Income
24-4G63-Balancer-Bolt-High-Per,Balancer Bolt ARP,Balancer Bolt ARP,£51.54,51111.0,,Balancer Bolt ARP,67.0,41112.0,GST on Income
18-YT-7/16-Pedestals,YT 18327 16 Set YT 6595 7/16 P,.,£140.25,51111.0,,.,183.0,41112.0,GST on Income
18-YT-7/16-Cap-Screws,YT 18126 16 Set 6588RR Capscre,.,£168.30,51111.0,,.,219.0,41112.0,GST on Income
26-Gear-Washer-Inside,Gear-Washer-Inside,Gear-Washer-Inside,£0.00,58010.0,,Gear-Washer-Inside,,,BAS Excluded
26-Gear-Washer-Outside,Gear-Washer-Outside,Gear-Washer-Outside,£0.00,58010.0,,Gear-Washer-Outside,,,BAS Excluded
28-Hol-308-Cam-CC-272,CO244681 CC-272 Cam,.,£405.46,51111.0,,.,525.0,41112.0,GST on Income
28-Hol-308-Rmstr-Timing-Chain,RCS6000 Hol V8 TC Set,.,£158.93,51111.0,,.,207.0,41112.0,GST on Income
18-Hol-308-Intake-Man,ED2194 Edel Int Man Hol Early,ED2194 Edelbrock Intake Man Holden Early,£539.00,51111.0,,ED2194 Edelbrock Intake Man Holden Early,704.0,41112.0,GST on Income
18-Hol-Rocker-Studs-7/16-7/16,CR99153-16 Crane Pro Rocker St,.,£88.34,51111.0,,.,115.0,41112.0,GST on Income
18-Hol-Guide-Plate-5/16,CR88651-8 Crane 5/16 Guide Pla,.,£62.97,51111.0,,.,82.0,41112.0,GST on Income
18-Hol-1.65-Rocker-Arms,CR24744-16 Crane Energiser1.65,.,£471.85,51111.0,,.,618.0,41112.0,GST on Income
46-Acid-Tank-Parts,Acid Tank Parts,.,,,,.,186.0,41112.0,GST on Income
46-2J-Hotwash,New Item,.,,,,.,186.0,41112.0,GST on Income
46-Bore & Hone-W/Trq-plate,Bore & Hone 6 Cyl W/Trq-plate,Bore & Hone 6 Cyl W/Trq-plate,,,,Bore & Hone 6 Cyl W/Trq-plate,440.0,41112.0,GST on Income
46-Linish-Crank,Linish-Crank 6 Cyl,.,,,,.,99.0,41112.0,GST on Income
46-Dum-Ass-6,Dummy Assemble 6 cyl,"De-burr block, race prep, dummy assemble & set clearances",,,,"De-burr block, race prep, dummy assemble & set clearances",1100.0,41112.0,GST on Income
36-2J-Hotwash-Head,Hotwash Head for Assy,.,,,,.,36.0,41112.0,GST on Income
36-Cut-Seats,Cut Performance Multi Angle Se,Cut Performance Multi Angle Seats,,,,Cut Performance Multi Angle Seats,440.0,41112.0,GST on Income
36-2J-Face-Valves,Face-Valves,.,,,,.,5.0,41112.0,GST on Income
36-2J-Face-Cyl-Head,Face-Cyl-Head,.,,,,.,172.0,41112.0,GST on Income
36-2J-Assemble Cyl-Head,Instl springs & Retainers,.,,,,.,143.0,41112.0,GST on Income
46-2J-Mach-Pistons,Machine Pistons to Adj Compres,.,,,,.,429.0,41112.0,GST on Income
46-2J-Dum-Ass-6,Dummy Assemble 6 Cyl,.,,,,.,1100.0,41112.0,GST on Income
46-2J-Face-Block,Face block,.,,,,.,143.0,41112.0,GST on Income
46-2J-Instl-Main-Studs,Install Main Studs Check tunne,.,,,,.,143.0,41112.0,GST on Income
46-2J-Debur-Block,Debur Block Wash & Prep for As,.,,,,.,440.0,41112.0,GST on Income
46-2J-Drill&Tap-Oil-Gal-Plugs,Drill & Tap oil gallery plugs ,.,,,,.,143.0,41112.0,GST on Income
BUL-FR-LS-V8,LS V8 Fire Ring Head Gasket,LS V8 Fire Ring Head Gasket,,,,LS V8 Fire Ring Head Gasket,990.0,41130.0,GST on Income
34-Bowl-Job-Ports,Bowl job ports & blend seats,Bowl job ports & blend seats,,,,Bowl job ports & blend seats,325.0,41112.0,GST on Income
34-Cut-Seats,Cut Performance Multi Angle Se,Cut Performance Multi Angle Seats,,,,Cut Performance Multi Angle Seats,396.0,41112.0,GST on Income
34-4G63-Ass-Shimless,Set Shimless Cam Clearances,Set Shimless Cam Clearances,,,,Set Shimless Cam Clearances,508.0,41112.0,GST on Income
34-4G63-Ass-Cyl-Head,"Assemble Cyl Head, Check Sprin","Assemble Cyl Head, Check Spring Pressures & Coil bind",,,,"Assemble Cyl Head, Check Spring Pressures & Coil bind",330.0,41112.0,GST on Income
48-Repair-Crack,Repair Crack,.,,,,.,390.0,41112.0,GST on Income
48-Resleeve-Cyl,Resleeve Cylinder,.,,,,.,143.0,41112.0,GST on Income
26-RB-Torrington-Kit,RB Torrington Kit,RB Torrington Kit,,,,RB Torrington Kit,110.0,41112.0,GST on Income
16-RBSX-Head-Gasket-90mm,Tomei HG RB26DETT 90mm-1.2mm,Tomei Head Gasket RB26DETT 90mm-1.2mm,£0.00,51111.0,,Tomei Head Gasket RB26DETT 90mm-1.2mm,550.0,41112.0,GST on Income
14-HonK-Ex-Vlv-Guide,GDE-HK55-E Bnz Vlv Guide Ex,GDE-HK55-E Bnz Vlv Guide Ex,£10.34,51111.0,,GDE-HK55-E Bnz Vlv Guide Ex,14.0,41112.0,GST on Income
14-HonK-In-Vlv-Guide,GDE-HK55-I Bnz Vlv Guide In,GDE-HK55-I Bnz Vlv Guide In,£10.34,51111.0,,GDE-HK55-I Bnz Vlv Guide In,14.0,41112.0,GST on Income
14-Hon-Ex-Vlv-Stem-Seal,VS-H5.5E Ex Vlv Stem Seal,VS-H5.5E Ex Vlv Stem Seal,£2.86,51111.0,,VS-H5.5E Ex Vlv Stem Seal,4.0,41112.0,GST on Income
14-Hon-In-Vlv-Stem-Seal,VS-H5.5I In Vlv Stem Seal,VS-H5.5I In Vlv Stem Seal,£2.42,51111.0,,VS-H5.5I In Vlv Stem Seal,4.0,41112.0,GST on Income
48-Acid-Dip-Block,Acid Dip Block,Acid Dip Block,£154.00,58000.0,,Acid Dip Block,200.0,41112.0,GST on Income
58-Hol-V8 Anodize,Hol V8 Anodize Black,.,£0.00,58010.0,,.,200.0,41113.0,GST on Income
14-Hon-Ex-HEVI-1030D,K20 Ex Valve,K20 Ex Valve,£41.03,51111.0,,K20 Ex Valve,56.0,41112.0,GST on Income
06-wet-bb-V8-man,Wet Bead Blast v8 Manifold,.,,,,.,220.0,41110.0,GST on Income
44-Strok-Clear,Clearance block for Stroker,Clearance block for Stroker,,,,Clearance block for Stroker,520.0,41112.0,GST on Income
36-Matchport-Manifold,Matchport-Manifold,.,,,,.,429.0,41112.0,GST on Income
36-Install-Rear-Oil-Drain,Remove plug drill & tap thread,.,,,,.,143.0,41112.0,GST on Income
36-Remove-Oil-Gal-Plugs-Head,Remove-Oil-Gal-Plugs-Head,Remove-Oil-Gal-Plugs-Head,,,,Remove-Oil-Gal-Plugs-Head,143.0,41112.0,GST on Income
36-Tap-Instll-NPT-Plugs-Head,Tap-Instll-NPT-Plugs-Head,Tap-Instll-NPT-Plugs-Head,,,,Tap-Instll-NPT-Plugs-Head,143.0,41112.0,GST on Income
36-Hotwash-Head-For-Assy,Hotwash-Head-For-Assy,Hot Wash Head & Parts for Assembly,,,,Hot Wash Head & Parts for Assembly,45.0,41112.0,GST on Income
14-4G63-Rocker-Arms-Set,4G63-Rocker-Arms-Set,4G63-Rocker-Arms-Set,£0.00,51111.0,,4G63-Rocker-Arms-Set,0.0,41112.0,GST on Income
18-Valve-Locks-STD-7deg-11/32,86107X2-16 Std 7deg11/32-0.050,.,£107.84,51111.0,,.,141.0,41112.0,GST on Income
18-Comp-Cam-Spring-Loc,CC4776-16 1.550 .790 .570,.,£108.57,51111.0,,.,142.0,41112.0,GST on Income
24-4G63-M-Brg-HXC,5M1219 HXC-STD Main Brg Set 4G,5M1219 HXC-STD Main Brg Set 4G,£222.48,51111.0,,5M1219 HXC-STD Main Brg Set 4G,295.0,41112.0,GST on Income
24-4G-Oil-Squirter,Piston Oil Jets,Piston Oil Jets,£0.00,51111.0,,Piston Oil Jets,85.0,41112.0,GST on Income
44-Dummy Ass-4Cyl,"Dummy Assemble, Set Clearances","Dummy Assemble, Set Clearances",,,,"Dummy Assemble, Set Clearances",880.0,41112.0,GST on Income
24-4G63-OP-Drv-Spkt-Ret-Nut,OP Drive Sprkt Retaining Nut,OP Drive Sprkt Retaining Nut,£5.28,51111.0,,OP Drive Sprkt Retaining Nut,7.0,41112.0,GST on Income
24-4G63-BS-Dlt-Plug-Front-Case,Blnc Shaft Dlt Plug Front Case,Blnc Shaft Dlt Plug Front Case,£17.82,51111.0,,Blnc Shaft Dlt Plug Front Case,24.0,41112.0,GST on Income
28-Hol-V8-Com-Oil-Pan,AF82-2102 Oil Pan Commodore,.,£299.37,51111.0,,.,410.0,41112.0,GST on Income
28-Hol-V8-Com-Oil-Pick-up,AF82-2407 Oil Pick Up Commodor,.,£125.00,51111.0,,.,170.0,41112.0,GST on Income
06-s&f-O-ring,Supply and fit SS O-ring,"Supply and fit SS O-ring .003"" protrusion from top of block",,,,"Supply and fit SS O-ring .003"" protrusion from top of block",330.0,41110.0,GST on Income
28-Hol-High-Vol-OP,JP9491 Hol V8 High Vol OP,.,£259.33,51111.0,,.,338.0,41112.0,GST on Income
28-Hol-V8-Full-Gasket-Set,FX140 Hol V8 Full Gskt Set,.,£132.23,51111.0,,.,172.0,41112.0,GST on Income
28-Hol-V8-Head-Gskt,FP-1076-1 Hol V8 Head Gskt set,.,£308.39,51111.0,,.,401.0,41112.0,GST on Income
28-Hol-V8-Timing-Cover,AS0056 Hol V8 Timing Cover,.,£275.72,51111.0,,.,336.0,41112.0,GST on Income
28-Hol-V8-Water-Pump,W808 Hol V8 Water Pump,.,£43.89,51111.0,,.,58.0,41112.0,GST on Income
28-Hol-V8-Welch-Plug-Kit,WPEK464,.,£22.64,51111.0,,.,30.0,41112.0,GST on Income
28-LS-SF-Flanged-Liner-6.0,LNCHLS2FSFAR SF Flanged Liner,.,£29.68,51111.0,,.,59.0,41112.0,GST on Income
82-M12x1.25x60mm-SHCS-Zinc,M12x1.25x60mm SHCS Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
82-38NPTFP-Plain-Taper-Press-P,38NPTFP-Plain-Taper-Press-Plug,.,£0.00,51120.0,,.,,,BAS Excluded
82-M8x35mm-SHCS-Zinc,M8x35mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
28-LS-Molly-Ring-Set-8-4.010,JG3308-4010-4 SRP LS Rings ,.,£462.00,51111.0,,.,600.0,41112.0,GST on Income
"26-RB30-ARP-1/2""-Head-Studs","AR9994209 1/2"" RB30 Twin Cam ","AR9994209 1/2"" RB30 Twin Cam ",£0.00,51111.0,,"AR9994209 1/2"" RB30 Twin Cam ",0.0,41112.0,GST on Income
26-RB30-ARP-Main-Stud -Kit,AR202-5800 RB30 Main Stud Kit,AR202-5800 RB30 Main Stud Kit,£0.00,51111.0,,AR202-5800 RB30 Main Stud Kit,300.0,41112.0,GST on Income
010-Rent-gorse,Rent front Tenacy,.,,,,.,670.0,41610.0,GST on Income
BUL-BL-vr38-w,Billet VR38 Block wet,Billet VR38 Block wet,,,,Billet VR38 Block wet,17000.0,41113.0,GST on Income
"28-SBF-Bellhousing-Dowels-1.5""","Bellhousing dowells 1.5""x0.5""",.,£67.01,51111.0,,.,100.0,41112.0,GST on Income
28-SBF-Flex-Plate-Bolt-Kit,AR200-2906 Flex Plate Bolt Kit,.,£34.71,51111.0,,.,55.0,41112.0,GST on Income
18-Engine-Lift-Plate,AF98-2045 Engine Lift Plate,.,£49.99,51111.0,,.,74.0,41112.0,GST on Income
48-HPC-Coating-Exhaust,HP1-Exhaust-Coating,.,£0.00,58000.0,,.,0.0,41112.0,GST on Income
26-RB30-Tensioner-Stud-Kit,RB30 TC Tensioner Stud Kit,RB30 TC Tensioner Stud Kit,£72.72,51111.0,,RB30 TC Tensioner Stud Kit,94.0,41112.0,GST on Income
"26-RB30-TC-1/2""Head-Stud-Kit",AR9994209 ARP HS Kit DOHC,AR9994209 ARP HS Kit DOHC,£295.00,51111.0,,AR9994209 ARP HS Kit DOHC,391.0,41112.0,GST on Income
26-RB30-Main-Studs-Cast-Block,AR202-5800 ARP Main Stud Kit R,AR202-5800 ARP Main Stud Kit RB30 Cast Block,£300.00,51111.0,,AR202-5800 ARP Main Stud Kit RB30 Cast Block,397.0,41112.0,GST on Income
26-RB26-Sump-Skyline,Sump Skyline,Sump Skyline,"£1,700.00",51111.0,,Sump Skyline,2249.0,41112.0,GST on Income
44-Line-Hone-Main-Tunnel,Line Hone Main Tunnel,Line Hone Main Tunnel,£665.50,58000.0,,Line Hone Main Tunnel,866.0,41112.0,GST on Income
48-Hol-Install-Main-Studs,Install-Main-Studs,.,,,,.,0.0,41112.0,GST on Income
48-B&H-with-Torq-Plate,B&H-with-Torq-Plate,.,,,,.,550.0,41112.0,GST on Income
48-Clearance-Block-Stroker,Clearance Block for Stroker Cr,Clearance Block for Stroker Crank,,,,Clearance Block for Stroker Crank,520.0,41112.0,GST on Income
48-Hol-Rear-Main-Seal-Conversi,Rear Main Seal Conversion,Rear Main Seal Conversion,,,,Rear Main Seal Conversion,280.0,41112.0,GST on Income
26-RB26-2WD-Ext-P/up-8l-Sump,RB26-2WD-Ext-P/up-8l-Sump,RB26-2WD-Ext-P/up-8l-Sump,£0.00,51111.0,,RB26-2WD-Ext-P/up-8l-Sump,0.0,41112.0,GST on Income
92-3/8NPT-Plug,KV0200,.,£0.00,51130.0,,.,,,BAS Excluded
14-Mitsi-In-Valve,MIVN-1009 SuperTech +1mm IN Ev,MIVN-1009 SuperTech +1mm IN Ev,£30.98,51111.0,,MIVN-1009 SuperTech +1mm IN Ev,43.0,41112.0,GST on Income
18-BBF-Dist-Cap,Motorcraft Dist Cap old style,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
18-BBF-Leads,MSD5551 Spark Plug Leads,.,£114.97,51111.0,,.,153.0,41112.0,GST on Income
18-BBF-Spark-Plugs,NGKBP5F Spark Plugs,.,£6.00,51111.0,,.,8.0,41112.0,GST on Income
18-BBF-Twist-In-Oil-Cap,26-64 Redline Chrome Cap Twist,.,£22.00,51111.0,,.,32.0,41112.0,GST on Income
18-BBF-Chrome-Breather,RPCR4870 Breather Chrome,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
18-BBF-Grommet-Breather,AF1859-1001 Grommet suit Breat,.,£0.00,51111.0,,.,0.0,41112.0,GST on Income
46-Crack-Test-Block,Crack test block,.,£154.00,58000.0,,.,200.0,41112.0,GST on Income
46-Measure-Bores,Measure Bores fo Size,.,,,,.,65.0,41112.0,GST on Income
46-Crack-Test-Crank,Crack Test Crank,.,£66.00,58000.0,,.,143.0,41112.0,GST on Income
48-De-Rust-Block,De Rust Block,.,,,,.,143.0,41112.0,GST on Income
48-Machine-Main-Tunnel,Machine Main Tunnel,.,£0.00,58000.0,,.,0.0,41112.0,GST on Income
44-Machine-Block-True,Machine block true,Machine block true,,,,Machine block true,0.0,41113.0,GST on Income
44-Weld-Block-Repair,Weld Block Repair,Weld Block Repair,£0.00,58010.0,,Weld Block Repair,0.0,41113.0,GST on Income
36-Weld-Cyl-Head,Weld Cyl Head,Weld Cyl Head,£330.00,58000.0,,Weld Cyl Head,473.0,41112.0,GST on Income
16-RB26-IN-Vlv-NIVN-1032-L,NIVN-1032-L-12,NIVN-1032-L-12 RB26-Intake Valve,£37.62,51111.0,,NIVN-1032-L-12 RB26-Intake Valve,49.0,41112.0,GST on Income
16-RB26-Ex-Vlv-NEVI-1032-L,NEVI-1032-L-12,NEVI-1032-L-12,£49.28,51111.0,,NEVI-1032-L-12,64.0,41112.0,GST on Income
16-RB26-SPRKit-STech,SPRK-M1007D-RB-2L Spring Kit,"SPRK-M1007D-RB-2L Spring Kit, Double Spring, Titanium Retainers.","£1,092.30",51111.0,,"SPRK-M1007D-RB-2L Spring Kit, Double Spring, Titanium Retainers.",1470.0,41112.0,GST on Income
16-RB26-IN-Seals,VSN6I- Supatech In Vlv Seal,VSN6I- Supatech In Vlv Seal,£2.75,51111.0,,VSN6I- Supatech In Vlv Seal,4.0,41112.0,GST on Income
16-RB26-Ex-Vlv-Seal,VSN7E Supatech Ex Vlv Seal,VSN7E Supatech Ex Vlv Seal,£2.86,51111.0,,VSN7E Supatech Ex Vlv Seal,4.0,41112.0,GST on Income
46-Machine-Fire-Rings,Machine Block for fire rings,Machine Block for fire rings,,,,Machine Block for fire rings,55.0,41112.0,GST on Income
46-Check-Piston-Block,Check piston & block clearance,.,,,,.,75.0,41112.0,GST on Income
26-Gear-Crank-Bore,Bore Gear to Suit Large Crank,Bore Gear to Suit Large Crank,£0.00,58010.0,,Bore Gear to Suit Large Crank,,,BAS Excluded
26-RB30/26Piston-9:1-Spool,CP Custon RB30/26 86.5mm 9:1,CP Custon RB30/26 86.5mm 9:1,£0.00,51111.0,,CP Custon RB30/26 86.5mm 9:1,0.0,41112.0,GST on Income
26-RB30-DragPro-IBeams-Spool,RB30 Drag Pro I Beams,RB30 Drag Pro I Beams,£0.00,51111.0,,RB30 Drag Pro I Beams,0.0,41112.0,GST on Income
28-BBF-Callies-Ultra-CR,CAU14140 I Beam SBC 6.125 2.10,.,"£3,165.16",51111.0,,.,4115.0,41112.0,GST on Income
18-BBF-Dist-Cap-Rotor-Button,"F934, F931",.,£63.36,51111.0,,.,90.0,41112.0,GST on Income
82-UNF-5/16x11/2-HT-Bolts,UNF 5/16x11/2 HT Bolts Zinc pl,.,£0.00,69200.0,,.,,,BAS Excluded
06-Rem-plugs-tap,Remove Oil Gallery Plugs,"Remove Oil Gallery Plugs, drill and tap",,,,"Remove Oil Gallery Plugs, drill and tap",165.0,41112.0,GST on Income
46-Deck-6Cyl-Block,Machine Face Block,Machine Face Block,,,,Machine Face Block,260.0,41112.0,GST on Income
46-Hot-Wash-Parts,Hot Wash & Clean Engine Parts,Hot Wash & Clean Engine Parts Ready For Assy,,,,Hot Wash & Clean Engine Parts Ready For Assy,186.0,41112.0,GST on Income
26-Barra-CP-Pistons-HBeam-Rods,CP Pistons & H Beam Rods,CP Pistons & H Beam Rods,"£2,251.70",51111.0,,CP Pistons & H Beam Rods,2973.0,41112.0,GST on Income
26-Barra-Main-Brg-STD-H,7M2094H-STD ACL Race MB,7M2094H-STD ACL Race MB,£121.89,51111.0,,7M2094H-STD ACL Race MB,159.0,41112.0,GST on Income
