{},,,,,,,,,,,,,,,,,,,,,,,,,
Cheque Account,Cheque No.,Date,Inclusive,Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Memo,Allocation Account No.,Amount,Job No.,Tax Code,Tax Amount,Printed,Currency Code,Exchange Rate,Statement Text,Allocation Memo,Category,Card ID,Record ID,Delivery Status,Is Year-End Adjustment
11111,tfr,22/05/2023,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,22/05/2023,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,636.36,,GST,63.64,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/05/2023,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,,625,,,,,,,,,,*None,5698,P,N
,tfr,22/05/2023,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,62706,625,,N-T,0,,,,,,,*None,5698,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"1,000.00",,,,,,,,,,*None,2806,P,N
,tfr,22/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"1,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,22/05/2023,X,,,Mick Walton allowances,,,,2 days allowance in SYD 28-29 May 2023 to perform slip test for Millennium sites,,160,,,,,,,,,,,,P,N
,tfr,22/05/2023,X,,,Mick Walton allowances,,,,2 days allowance in SYD 28-29 May 2023 to perform slip test for Millennium sites,11815,160,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,22/05/2023,X,,,Compass Corp Artarmon,,,,Fuel on loan car (Nathan Martin),,17.78,,,,,,,,,,,,P,N
,tfr,22/05/2023,X,,,Compass Corp Artarmon,,,,Fuel on loan car (Nathan Martin),62001,16.16,,GST,1.62,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"5,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"5,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"4,000.00",,,,,,,,,,*None,4607,P,N
,tfr,23/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"4,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"1,000.00",,,,,,,,,,*None,2806,P,N
,tfr,23/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"1,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,700,,,,,,,,,,*None,2703,P,N
,tfr,23/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,700,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,23/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,500,,,,,,,,,,*None,2703,P,N
,tfr,23/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,500,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,24/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,24/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,24/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,24/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,24/05/2023,X,Stripe,,Stripe,,,,Stripe,,3,,,,,,,,,,*None,4904,P,N
,tfr,24/05/2023,X,Stripe,,Stripe,,,,Stripe,60036,3,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,24/05/2023,X,,,Du Apple,,,,Telephone UAE,,46.72,,,,,,,,,,,,P,N
,tfr,24/05/2023,X,,,Du Apple,,,,Telephone UAE,62805,46.72,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,25/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"4,500.00",,,,,,,,,,*None,4607,P,N
,tfr,25/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"4,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,25/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,25/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,25/05/2023,X,,,Avis Rent Dubai,,,,rental car in Dubai,,2.71,,,,,,,,,,,,P,N
,tfr,25/05/2023,X,,,Avis Rent Dubai,,,,rental car in Dubai,62807,2.71,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,25/05/2023,X,,,Emirates,,,,Internet on the plance Mick Walton ,,34.7,,,,,,,,,,,,P,N
,tfr,25/05/2023,X,,,Emirates,,,,Internet on the plance Mick Walton ,61501,34.7,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,25/05/2023,X,,,Emirates,,,,Internet on the plane Mick Walton,,25.8,,,,,,,,,,,,P,N
,tfr,25/05/2023,X,,,Emirates,,,,Internet on the plane Mick Walton,61501,25.8,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,25/05/2023,X,,,Grand Hyatt Dubai,,,,Accommodation UAE,,"1,358.66",,,,,,,,,,,,P,N
,tfr,25/05/2023,X,,,Grand Hyatt Dubai,,,,Accommodation UAE,62806,"1,358.66",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,000.00",,,,,,,,,,*None,2703,P,N
,tfr,26/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,500.00",,,,,,,,,,*None,4607,P,N
,tfr,26/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,26/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,26/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,26/05/2023,X,Stripe,,Stripe,,,,Stripe,,22.92,,,,,,,,,,*None,4904,P,N
,tfr,26/05/2023,X,Stripe,,Stripe,,,,Stripe,60036,22.92,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,TFR,26/05/2023,X,,,Ampol Tempe,,,,Car washing Sydney 923EL5,,18,,,,,,,,,,,,P,N
,TFR,26/05/2023,X,,,Ampol Tempe,,,,Car washing Sydney 923EL5,62005,16.36,,GST,1.64,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,26/05/2023,X,,,Avis UAE,,,,Rental car,,10.89,,,,,,,,,,,,P,N
,tfr,26/05/2023,X,,,Avis UAE,,,,Rental car,62809,10.89,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
19001,tfr,27/05/2023,X,BOQ Finance 049DVY,,BOQ Finance 049DVY,,,,BOQ Finance 049DVY,,885.19,,,,,,,,,,*None,5855,P,N
,tfr,27/05/2023,X,BOQ Finance 049DVY,,BOQ Finance 049DVY,,,,BOQ Finance 049DVY,21301,885.19,,N-T,0,,,,,,,*None,5855,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"4,000.00",,,,,,,,,,*None,2806,P,N
,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"4,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"3,000.00",,,,,,,,,,*None,2806,P,N
,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"3,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,300,,,,,,,,,,*None,2703,P,N
,tfr,29/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,300,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,,"1,750.00",,,,,,,,,,*None,4783,P,N
,tfr,29/05/2023,X,New Project A/C 0942 BOQ,,Mackaroo Profit A/C 2282 BOQ,,,,Mackaroo Profit A/C 2282 BOQ,19001,"1,750.00",,N-T,0,,,,,,,*None,4783,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,ISTS rent,,ISTS rent,,,,ISTS rent,,925,,,,,,,,,,*None,2864,P,N
,tfr,29/05/2023,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,925,,GNR,0,,,,,,,*None,2864,P,N
,tfr,29/05/2023,X,ISTS rent,,ISTS rent,,,,ISTS rent,61102,0,,GNR,0,,,,,,,*None,2864,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,,700,,,,,,,,,,*None,4899,P,N
,tfr,29/05/2023,X,Walton Global Pty Ltd,,Walton Global Pty Ltd,,,,Walton Global Pty Ltd- RENT,62601,636.36,,GST,63.64,,,,,,,*None,4899,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,,625,,,,,,,,,,*None,5698,P,N
,tfr,29/05/2023,X,Walton Global Rent Syd Apartment,,Walton Global Rent Syd Apartment,,,,Walton Global Rent Syd Apartment,62706,625,,N-T,0,,,,,,,*None,5698,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"2,000.00",,,,,,,,,,*None,2806,P,N
,tfr,29/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"2,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,29/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,600,,,,,,,,,,*None,2703,P,N
,tfr,29/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,600,,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,29/05/2023,X,Stripe,,Stripe,,,,Stripe,,2.79,,,,,,,,,,*None,4904,P,N
,tfr,29/05/2023,X,Stripe,,Stripe,,,,Stripe,60036,2.79,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"17,000.00",,,,,,,,,,*None,2806,P,N
,tfr,30/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"17,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/05/2023,X,,,,,,,Transfer to pay equipment,,"11,000.00",,,,,,,,,,,,P,N
,tfr,30/05/2023,X,,,,,,,Transfer to pay equipment,11112,"11,000.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,500.00",,,,,,,,,,*None,2703,P,N
,tfr,30/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,30/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,30/05/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,,,Employee wages (2nd half of month),,,,Wages period (16-31 May 2023),,"29,749.70",,,,,,,,,,,,P,N
,tfr,31/05/2023,X,,,Employee wages (2nd half of month),,,,Wages period (16-31 May 2023),11815,"29,749.70",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,,,Quick Super,,,,Superannuation May 2023,,"8,028.48",,,,,,,,,,,,P,N
,tfr,31/05/2023,X,,,Quick Super,,,,Superannuation May 2023,21201,"8,028.48",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,31/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"5,000.00",,,,,,,,,,*None,2806,P,N
,tfr,31/05/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"5,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,,,Mick Walton wages (2nd half of month),,,,Wages period (16-31 May 2023),,"4,277.30",,,,,,,,,,,,P,N
,tfr,31/05/2023,X,,,Mick Walton wages (2nd half of month),,,,Wages period (16-31 May 2023),11815,"4,277.30",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,31/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,200.00",,,,,,,,,,*None,2703,P,N
,tfr,31/05/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,200.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,31/05/2023,X,Stripe,,Stripe,,,,Stripe,,7.04,,,,,,,,,,*None,4904,P,N
,tfr,31/05/2023,X,Stripe,,Stripe,,,,Stripe,60036,7.04,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11115,tfr,31/05/2023,X,Stripe,,Stripe,,,,Stripe,,0.59,,,,,,,,,,*None,4904,P,N
,tfr,31/05/2023,X,Stripe,,Stripe,,,,Stripe,60036,0.59,,N-T,0,,,,,,,*None,4904,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11113,tfr,31/05/2023,X,ANZ Bank,,ANZ Bank,,,,Resident withholding tax on interest paid,,10,,,,,,,,,,*None,22,P,N
,tfr,31/05/2023,X,ANZ Bank,,ANZ Bank,,,,Resident withholding tax on interest paid,21106,10,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,,"15,819.60",,,,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,62002,"1,751.72",,GST,175.17,,,,,Parking,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,62002,996.47,,GST,99.65,,,,,Tolls\r\n,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61801,165.93,,FRE,0,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,62104,941.21,,N-T,0,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,60018,91.9,,GST,9.19,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,60101,70,,GST,7,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61004,"1,019.95",,GST,101.99,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61301,147.94,,GST,14.8,,,,,Postage,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61304,74,,GST,7.4,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61501,"4,156.29",,GST,415.63,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61502,272.73,,GST,27.27,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61504,"2,954.32",,GST,295.43,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61505,332.69,,GST,33.27,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61506,"1,476.85",,GST,147.68,,,,,,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61705,-6.26,,GST,-0.62,,,,,Credit Bunnings Warehouse,,,,P,N
,tfr,31/05/2023,X,,,technicians and Mick Walton,,,,Credit Card expenses in May 2023,61711,36.37,,GST,3.63,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,01/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,000.00",,,,,,,,,,*None,4607,P,N
,tfr,01/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,01/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"3,000.00",,,,,,,,,,*None,2806,P,N
,tfr,01/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"3,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,01/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"2,500.00",,,,,,,,,,*None,2703,P,N
,tfr,01/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"2,500.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,01/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,01/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,01/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"1,000.00",,,,,,,,,,*None,2806,P,N
,tfr,01/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"1,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,500.00",,,,,,,,,,*None,4607,P,N
,tfr,02/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,02/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,02/06/2023,X,,,Mick Walton travel allowance,,,,Mick Walton 2 days allownace for NSW trip to perform slip test for Inverell June 7-8,,160,,,,,,,,,,,,P,N
,tfr,02/06/2023,X,,,Mick Walton travel allowance,,,,Mick Walton 2 days allownace for NSW trip to perform slip test for Inverell June 7-8,11815,160,,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11112,tfr,02/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"3,500.00",,,,,,,,,,*None,4607,P,N
,tfr,02/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"3,500.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,02/06/2023,X,,,Servco Aust Morningside ,,,,Deposit RAV #8 paid in June 2023 expected deliver June 2024,,"3,000.00",,,,,,,,,,,,P,N
,tfr,02/06/2023,X,,,Servco Aust Morningside ,,,,Deposit RAV #8 paid in June 2023 expected deliver June 2024,11304,"3,000.00",,N-T,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,02/06/2023,X,,,Garvick Manly,,,,Meat bought for the end of the month lunch in May 2023. ,,90.44,,,,,,,,,,,,P,N
,tfr,02/06/2023,X,,,Garvick Manly,,,,Meat bought for the end of the month lunch in May 2023. ,61801,90.44,,FRE,0,,,,,,,,,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
21002,tfr,04/06/2023,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank- Interest Chages on credit card purchases,,324.12,,,,,,,,,,*None,22,P,N
,tfr,04/06/2023,X,ANZ Bank,,ANZ Bank,,,,ANZ Bank- Interest Chages on credit card purchases,60001,324.12,,FRE,0,,,,,,,*None,22,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"2,000.00",,,,,,,,,,*None,4607,P,N
,tfr,05/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"2,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,,"1,000.00",,,,,,,,,,*None,2703,P,N
,tfr,05/06/2023,X,ANZ Visa New credit card 9489,,ANZ Visa New credit card 9489,,,,ANZ Visa New credit card 9489,21002,"1,000.00",,N-T,0,,,,,,,*None,2703,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,,"1,000.00",,,,,,,,,,*None,4607,P,N
,tfr,05/06/2023,X,ANZ (new Directors) Account 205581,,ANZ Project Account 205581,,,,ANZ Project Account - savings for pendulums,11113,"1,000.00",,N-T,0,,,,,,,*None,4607,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
11111,tfr,05/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,,"1,000.00",,,,,,,,,,*None,2806,P,N
,tfr,05/06/2023,X,Aust Tax Office,,Aust Tax Office,,,,Aust Tax Office,21103,"1,000.00",,N-T,0,,,,,,,*None,2806,P,N
,,,,,,,,,,,,,,,,,,,,,,,,,
