Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Dealer Discount,11401,"-$2,700",,,Purchase; Servco Australia Morningside Pty Ltd,,CAP,-$270,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Colour: Atomic Rush Nutmeg (Beige) Leathers Acc,11401,$613.63,,,Purchase; Servco Australia Morningside Pty Ltd,,CAP,$61.37,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Accessories,11401,$904.55,,,Purchase; Servco Australia Morningside Pty Ltd,,CAP,$90.45,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Stamp Duty,11401,"$1,008",,,Purchase; Servco Australia Morningside Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,CTP Cars station Wagon,62004,$382.4,,,Purchase; Servco Australia Morningside Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Vehicle Registration Business,62004,$477.3,,,Purchase; Servco Australia Morningside Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3493,09/05/2023,RI11112435,,P,Less deposit,11304,"-$5,000",,,Purchase; Servco Australia Morningside Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$45,267.7",,*None,5499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3466,10/05/2023,INV-28043577,,P,Xero monthly subscription,62623,$26.36,,,Purchase; Xero Australia Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$29,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bagworld,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3540,11/05/2023,745688,,P,Passport wallet,61512,$64,,,Purchase; Bagworld,,GST,$6.4,$0.00,GST,$0.00,B,,,5,1,30,0,$70.4,,*None,3525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sectigo Group,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3536,12/05/2023,200061960,,P,Adding various domains USD$ 368,61006,$571.44,,,Purchase; Sectigo Group,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$571.44,,*None,5270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Online ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3472,15/05/2023,3132,,P,Cloud monthly subscription,61001,$258,,,Purchase; Better Online ,,GST,$25.8,$0.00,GST,$0.00,B,,,5,1,30,0,$283.8,,*None,4830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Printing Well Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3474,16/05/2023,53612,,P,100 Australia dry worksheet,61301,$145.45,,,Purchase; The Printing Well Pty Ltd,,GST,$14.55,$0.00,GST,$0.00,B,,,5,1,30,0,$160,,*None,3961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3475,16/05/2023,1003470275,,P,Stationary for Lota,61301,$206.93,,,Purchase; Office Works,,GST,$20.69,$0.00,GST,$0.00,B,,,5,1,30,0,$227.62,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3482,16/05/2023,4047,,A,Transport pendulum invoice #003980 received on 02-05-2023,60027,$848.25,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$848.25,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Utilities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3477,17/05/2023,1095531615,,P,GTCC Water and sewerage,62619,$203.49,,,Purchase; Urban Utilities,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$203.49,,*None,3027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3481,17/05/2023,,,P,Scrapers,61704,$6.03,,,Purchase; Bunnings Warehouse,,GST,$.6,$0.00,GST,$0.00,B,,,5,1,30,0,$6.63,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3438,21/05/2023,INV01451761,,P,Premier membership 21-05-2023 to 20-05-2024. Induction portal for BGIS,60101,$974,,,Purchase; Avetta LLC,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,"$1,003.22",,*None,5421
Avetta LLC,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3438,21/05/2023,INV01451761,,P,Overseas tax fee,60101,$29.22,,,Purchase; Avetta LLC,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,"$1,003.22",,*None,5421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3483,22/05/2023,,,P,Colliers induction for Grant MacVitie,60101,$35,,,Purchase; Rapid Global,,GST,$3.5,$0.00,GST,$0.00,B,,,5,1,30,0,$38.5,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3484,22/05/2023,,,P,Vicinity induction for grant MacVitie,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3485,23/05/2023,445499,,P,Photos for international driver license,61516,$17.23,,,Purchase; Australia Post,,GST,$1.72,$0.00,GST,$0.00,B,,,5,1,30,0,$18.95,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Royal Automobile Club of Queensland Limited,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3486,23/05/2023,5758787,,P,International driver license Joel Barnett,61516,$38.18,,,Purchase; The Royal Automobile Club of Queensland Limited,,GST,$3.82,$0.00,GST,$0.00,B,,,5,1,30,0,$42,,RACQ ROADSIDE,5939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue NSW,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3487,23/05/2023,,,P,February fine in Sydney 861BK7,62003,$185,,,Purchase; Revenue NSW,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$185,,*None,6253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3488,23/05/2023,INV6653,,P,Backyard maintenance,61107,$180,,,Purchase; Shane Houghton,,GST,$18,$0.00,GST,$0.00,B,,,5,1,30,0,$198,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3490,23/05/2023,,,P,Induction ,60101,$35,,,Purchase; Rapid Global,,GST,$3.5,$0.00,GST,$0.00,B,,,5,1,30,0,$38.5,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage Cannon Hill,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3495,23/05/2023,23168999,,P,6 months rental storage in Brisbane,61614,$805.45,,,Purchase; National Storage Cannon Hill,,GST,$80.55,$0.00,GST,$0.00,B,,,5,1,30,0,$886,,*None,3802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSI ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3543,23/05/2023,96288503,,P,British standards GBP$276,60031,$533.65,,,Purchase; BSI ,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$533.65,,*None,6275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverland Marketing,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3489,24/05/2023,406869,,P,"Uniforms for the Admin team, Mick Walton, Joel barnett and Carl Kleinhauss",61803,"$1,356.64",,,Purchase; Riverland Marketing,,GST,$135.66,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,492.3",,*None,2863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3491,24/05/2023,356335,,P,ASIC Documents to process Grant MacVitie application to Veritas,60101,$299,,,Purchase; Australia Post,,GST,$29.9,$0.00,GST,$0.00,B,,,5,1,30,0,$328.9,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regional Insurance Broker (RIBSQ Pty Ltd),,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3492,24/05/2023,3221877,,P,Adding a new RAV 4 to the car insurance policy. The RAV4 will be driven by Carl Kleinhaus,62004,$109.8,,,Purchase; Regional Insurance Broker (RIBSQ Pty Ltd),,GST,$10.98,$0.00,GST,$0.00,B,,,5,1,30,0,$155,,*None,2860
Regional Insurance Broker (RIBSQ Pty Ltd),,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3492,24/05/2023,3221877,,P,Broker fee,62004,$21.23,,,Purchase; Regional Insurance Broker (RIBSQ Pty Ltd),,GST,$2.12,$0.00,GST,$0.00,B,,,5,1,30,0,$155,,*None,2860
Regional Insurance Broker (RIBSQ Pty Ltd),,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3492,24/05/2023,3221877,,P,Stamp duty,62006,$10.87,,,Purchase; Regional Insurance Broker (RIBSQ Pty Ltd),,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$155,,*None,2860
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery World Cannon Hill,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3494,25/05/2023,CSH417A33424,,P,New battery for car 156XIB (NH),62005,$262.73,,,Purchase; Battery World Cannon Hill,,GST,$26.27,$0.00,GST,$0.00,B,,,5,1,30,0,$289,,*None,3943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Association of Testing Authorities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3496,25/05/2023,TAW711463,,P,Accreditation activities undertaken on 25-05-202 for calibration and training centre,60012,$252,,,Purchase; National Association of Testing Authorities,,GST,$25.2,$0.00,GST,$0.00,B,,,5,1,30,0,$277.2,,*None,2950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3499,28/05/2023,7071/09433885,,P,Safety cushion mat and mat indoor,62709,$48.96,,,Purchase; Bunnings Warehouse,,GST,$4.9,$0.00,GST,$0.00,B,,,5,1,30,0,$130.8,,*None,3501
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3499,28/05/2023,7071/09433885,,P,"Cleaning clothes for Sydney apartment, super glue tape, ",62710,$69.95,,,Purchase; Bunnings Warehouse,,GST,$6.99,$0.00,GST,$0.00,B,,,5,1,30,0,$130.8,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woolworths,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3500,28/05/2023,3456,,P,Cleaning products for Sydney apartment,62718,$77,,,Purchase; Woolworths,,GST,$7.7,$0.00,GST,$0.00,B,,,5,1,30,0,$84.7,,*None,4377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3503,29/05/2023,26195548,,P,Electricity bill GTCC,62625,$179.22,,,Purchase; Origin Energy,,GST,$17.92,$0.00,GST,$0.00,B,,,5,1,30,0,$197.14,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3501,30/05/2023,685942456,,P,Induction Joshua Walden,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tork Signs,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3502,30/05/2023,INV-11585,,P,ISTS signs for new RAV 306HE4 (Carl Kleinhaus),60018,$165,,,Purchase; Tork Signs,,GST,$16.5,$0.00,GST,$0.00,B,,,5,1,30,0,$181.5,,*None,2810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3497,31/05/2023,38862,,P,Cleaning in Lota May 2023,61107,"$1,112.52",,,Purchase; Zoom Office Cleaning,,GST,$111.25,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,223.77",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3498,31/05/2023,38965,,P,Cleaning at the GTCC in May 2023,62622,$208,,,Purchase; Zoom Office Cleaning,,GST,$20.8,$0.00,GST,$0.00,B,,,5,1,30,0,$228.8,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3507,31/05/2023,INV-27798,,P,Monthly fixed fee agreement FY 2022-2023,60008,"$1,440",,,Purchase; Empire Accountants,,GST,$144,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,585.44",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3507,31/05/2023,INV-27798,,P,Surcharge fee,60008,$1.44,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,585.44",,*None,4764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM3 Contractor Management Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3512,31/05/2023,INV00045151,,P,Induction for Grant MacVitire,60101,$22,,,Purchase; CM3 Contractor Management Pty Ltd,,GST,$2.2,$0.00,GST,$0.00,B,,,5,1,30,0,$24.2,,*None,6014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primivo Group,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3513,31/05/2023,194764,,P,First Aid car kit items,60102,$24.3,,,Purchase; Primivo Group,,GST,$2.43,$0.00,GST,$0.00,B,,,5,1,30,0,$26.73,,*None,4838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3520,31/05/2023,789034,,P,NBN Lota ,61004,$108.18,,,Purchase; Red ICT,,GST,$10.82,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3520,31/05/2023,789034,,P,NBN GTCC,62614,$99.09,,,Purchase; Red ICT,,GST,$9.91,$0.00,GST,$0.00,B,,,5,1,30,0,$228,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scrubs Detailing Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3525,31/05/2023,INV-3109,,P,Car detailing for 049DV7 AND 053 GU9,62005,$327.19,,,Purchase; Scrubs Detailing Pty Ltd,,GST,$32.72,$0.00,GST,$0.00,B,,,5,1,30,0,$359.91,,*None,4986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3508,01/06/2023,INV-6094,,P,Monthly cloud back up,61001,$80.91,,,Purchase; Nifty IT,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3508,01/06/2023,INV-6094,,P,Sucharge credit card ,61001,$1.78,,,Purchase; Nifty IT,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3509,01/06/2023,2-10006059312,,P,MYOB Monthly subscription,60017,$154.55,,,Purchase; MYOB Australia Pty Ltd,,GST,$15.45,$0.00,GST,$0.00,B,,,5,1,30,0,$237.64,,*None,4389
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3509,01/06/2023,2-10006059312,,P,MYOB invoices fee,60017,$61.49,,,Purchase; MYOB Australia Pty Ltd,,GST,$6.15,$0.00,GST,$0.00,B,,,5,1,30,0,$237.64,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3511,01/06/2023,,,P,Stationary for Lota,61301,$101.12,,,Purchase; Office Works,,GST,$10.11,$0.00,GST,$0.00,B,,,5,1,30,0,$111.23,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3514,01/06/2023,25602,,P,Indoor plant maintenance,61107,$70.45,,,Purchase; Citygreen,,GST,$7.05,$0.00,N-T,$0.00,B,,,5,1,30,0,$77.5,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3516,01/06/2023,23,,P,Fuel all cars from 01-05-2023 to 31-05-2023,62001,"$3,319.97",,,Purchase; Motorpass,,GST,$332,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,651.97",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nespresso,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3518,01/06/2023,46363915,,P,Coffee for Lota,61304,$149.09,,,Purchase; Nespresso,,GST,$14.91,$0.00,GST,$0.00,B,,,5,1,30,0,$164,,*None,3175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Body Corporate for The Workstores Wakerley,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3528,01/06/2023,,,P,Body Corporate fees - GTCC,62610,"$1,356.51",,,Purchase; The Body Corporate for The Workstores Wakerley,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,356.51",,*None,4953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Essential Services Compliance Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3573,01/06/2023,173095002,,P,Inductions Fortuna (Invoice dated 17-02-2023 but handed in to accounts on 29-06-2023),60101,$50,,,Purchase; Australian Essential Services Compliance Pty Ltd,,GST,$5,$0.00,GST,$0.00,B,,,5,1,30,0,$56,,AESC,5097
Australian Essential Services Compliance Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3573,01/06/2023,173095002,,P,Surcharge,60101,$1,,,Purchase; Australian Essential Services Compliance Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$56,,AESC,5097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3517,02/06/2023,407441,,P,Sending samples uniforms bak to Riverland.,61301,$14.76,,,Purchase; Australia Post,,GST,$1.48,$0.00,GST,$0.00,B,,,5,1,30,0,$16.24,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIMOWA Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3519,02/06/2023,RE1006160,,P,Travel luggage and lap top case,61512,"$1,336.36",,,Purchase; RIMOWA Australia Pty Ltd,,GST,$133.64,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,470",,*None,6265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7- Eleven,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3523,02/06/2023,,,P,Fuel YSF 589. Reimburse Grant MacVitie ,62001,$67.25,,,Purchase; 7- Eleven,,GST,$6.72,$0.00,GST,$0.00,B,,,5,1,30,0,$73.97,,*None,5670
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3521,04/06/2023,1003759837,,P,Stationary for the training centre,62618,$179.75,,,Purchase; Office Works,,GST,$17.97,$0.00,GST,$0.00,B,,,5,1,30,0,$197.72,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3522,04/06/2023,1003758968,,P,Stationary for the training centre,62618,$112.27,,,Purchase; Office Works,,GST,$11.23,$0.00,GST,$0.00,B,,,5,1,30,0,$123.5,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3526,05/06/2023,687431416,,P,Induction for Joel Barnett,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3527,05/06/2023,,,P,Induction for Joshua Walden Vicinity portal,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3529,06/06/2023,INV6692,,P,HQ yard maintenance,61107,$118.18,,,Purchase; Shane Houghton,,GST,$11.82,$0.00,GST,$0.00,B,,,5,1,30,0,$130,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortburn Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3530,06/06/2023,18604,,P,Load cell recalibration x2,61713,$700,,,Purchase; Fortburn Pty Ltd,,GST,$70,$0.00,GST,$0.00,B,,,5,1,30,0,$770,,*None,5700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3533,07/06/2023,407441,,P,Sending uniforms sample back to Riverland,61301,$14.76,,,Purchase; Australia Post,,GST,$1.48,$0.00,GST,$0.00,B,,,5,1,30,0,$16.24,,*None,3854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3538,07/06/2023,33959080,,P,Electricity in Lota,61103,$166.75,,,Purchase; Origin Energy,,GST,$16.67,$0.00,GST,$0.00,B,,,5,1,30,0,$183.42,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3532,10/06/2023,INV-28602203,,P,Xero monthly subscription,62623,$26.36,,,Purchase; Xero Australia Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$29,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Securities & Investment Commission,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3554,10/06/2023,,,P,ASUC  renovation FY 2023-2024,60012,$290,,,Purchase; ASIC,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$290,,ASIC,3210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School and Office Supplies,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3535,12/06/2023,384435,,P,2 binder folders,61301,$14.45,,,Purchase; School and Office Supplies,,GST,$1.45,$0.00,GST,$0.00,B,,,5,1,30,0,$15.9,,Stationery,2075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queensland Motorways Management Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,3553,12/06/2023,9631510266,,P,Tolls in May 2023 306HEA,62002,$23.92,,,Purchase; Queensland Motorways Management Pty Ltd,,GST,$2.39,$0.00,GST,$0.00,B,,,5,1,30,0,$26.31,,Linkt,6286
