{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Cost Per Hour,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Tax Code,Credit Limit,Tax ID No.,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,Statement Text,Remittance Method,Remittance Address,A.B.N. ,A.B.N. Branch,Volume Discount %,Sales/Purchase Layout,Account,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Supplier's Tax Code,Report Taxable Payments,Payment Memo,Invoice/Purchase Order Delivery,Record ID
Ocean View Motel,,OVM000,N,10 Lawley St  North Beach WA 6020,,,,,,,,+61 8-9245-8000,,,+61 8-9245-8055,reception@sunmoon.com.au,www.sunmoon.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,,,0,S,,,,,GST,N,N,,P,1310
Business News,,BNE000,N,"Unit 12, Level 2, 139 Newcastle Street, Perth Australia",,,,,,,,08 9288 2100,92276503,,08 9227 6503,subscriptions@businessnews.com.au;general@businessnews.com.au,businessnews.com.au,Marec Van Wyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-168,10265399,BUSINESS NEWS,SUSTAINABILITY,P,,73009193140,,0,S,,,,,GST,Y,N,,P,1311
Karratha & District Chamber of Commerce &Industry,,KAD000,N,PO Box 10,,,,Karratha,WA,6714,,08 9144 1999,,,,membership@kdcci.asn.au,,Emma Barrington Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,306-093,4966346,KARRATHA DISTRICT CCI,SUSTAINABILITY,P,,69518576024,,0,S,,,,,GNR,Y,N,,P,1313
JM Gilligan Consulting,,JGC000,N,PO Box 2618,,,,Kent Town,SA,5071,,04 0969 7614,,,08 8232 9362,jon@jmgmineconsulting.com.au,,Jon Gilligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,015-367,904283218,J M GILLIGAN CONSULTING PTY LTD,SUSTAINABILITY,P,,42171076571,,0,S,,,,,GNR,Y,N,,P,1329
Design Flow Consulting Pty Ltd,,DFC000,N,,,,,,,,,03 9537 1775,,,,accounts@designflow.net.au,www.designflow.net.au,Muy Nisbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,113-879,465297828,DESIGN FLOW CONSULTING,SUSTAINABILITY,P,,50978863990,,0,S,Jun-36,,,,GST,Y,N,,P,1333
Optiro Pty Ltd,,OPT000,N,PO Box 1646,,,,West Perth,WA,6872,,08 9215 0000,,,08 9215 0011,contact@optiro.com,www.optiro.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,086-492,823768248,OPTIRO PTY LTD,SUSTAINABILITY,P,,63131922739,,0,S,,,,,GST,Y,N,,P,1334
DHL Express,,DHL000,N,GPO Box 5274,,,,Brisbane,QLD,4000,Australia,07 3837 7637,1300 301 307,,07 7837 7630,au.remittance@dhl.com,dhl@edd.hpa.com.au; David.Roxburgh@dhl.com; sydquerydsk@dhl.com,David Roxburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7,0,GST,0,,,,,,012-903,110667730,DHL EXPRESS,963384470,E,au.remittance@dhl.com,62001112929,,0,S,,,,,GST,Y,N,,E,1335
Charles Kellett Property Consulting,,CKP000,N,PO Box 696,,,,Claremont,WA,6910,,0419 985 246,,,,charles.kellett@bigpond.com,www.charleskellettpropertyconculting.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-034,299308,VANGOLO INVESTMENTS P/L,SUSTAINABILITY,P,,26978659438,,0,S,,,,,GST,Y,N,,P,1340
Rothwell-Hughes,Decima,*None,N,146A Herdsman Parade,,,,Wembley,WA,6014,,0419 805 495,,,,,decima@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,306-134,691193,D H ROTHWELL-HUGHES,SUSTAINABILITY OOP,P,,,,0,S,,,,,N-T,Y,N,,P,1341
Macqurie Wrap Super ( For Kylie Webb),,*None,N,PO Box N498,Grosvenor Place,,,Sydney,NSW,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,182-799,802237204,KYLIE WEBB,SCG SUSTAINABILITY,P,,68073150096,,0,S,,,,,GNR,Y,N,,P,1347
Clarity Corporate Communications Pty Ltd,,CCO000,N,360 Rokeby Road,,,,Subiaco,WA,6008,,08 9380 0700,0431 175 158,,08 9380 0777,roz.harvey@claritycommunications.com.au,www.claritycommunications.com.au,Sharon Barnett - PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,086-492,528252804,CLARITY CORPORATE COMMUNICATIONS,SUSTAINABILITY,P,,80086277787,,0,S,,,,,GST,Y,N,,P,1355
Tax Smart Australia,,TSA,N,"G/F Waterside West, 10 Holden Place",,,,Bundall,NSW,4217,,07 5574 0555,,,07 5574 1555,info@taxsmart.net.au,taxmart.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,014-518,494701009,TAX SMART AUSTRALIA,SUSTAINABILITY,P,,74119058310,,0,S,,,,,GNR,Y,N,,P,1356
Paydirt Media Pty Ltd,,PME,N,PO Box 1589 ,,,,West Perth,WA,6005,,08 9321 0355,,,08 9321 0426,mailbox@paydirt.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-498,837162319,PAYDIRT MEDIA PTY LTD,SUS003,P,,47063985133,,0,S,,,,,GST,Y,N,,P,1357
Australian Skills Quality Authority,,ASQ000,N,GPO Box 9928,,,,Melbourne,VIC,3001,,1300 701 801,,,02 6123 6413,accounts@asqa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,093-003,110571,AUSTRALIAN SKILLS QUALITY AUTHOR,90017526,P,,72581678650,,0,S,,,,,GST,Y,N,,P,1359
Flick Anticimex Pty Ltd,,FWE000,N,PO Box 1206,,,,Wangara DC,WA,6947,,08 6467 9900,,,08 6467 9999,accounts.receivable@flick-anticimex.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,035-828,601022209,FLICK ANTICIMEX PTY LTD,SUSTAINABILITY,E,accounts.receivable@flick-anticimex.com.au,85000059665,,0,S,,,,,GST,Y,N,,E,1360
Macquarie Wrap,,*None,N,PO Box N498,,,,Grosvenor Place,NSW,1220,,1800 025 063,,,1800 025 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,182-799,802167316,MACQUARIE WRAP,SUSTAINABILITY,P,,,,0,S,,,,,GST,N,N,,P,1362
AVSuper Fund,,*None,N,GPO Box 367 ,,,,Canberra,ACT,2601,Australia,1800 805 088,02 6268 4722,,,avsinfo@avsuper.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,014-002,294534605,AVSUPER FUND,800016240,P,,84421446069,,0,S,,,,,GST,Y,N,,P,1363
AMP Signature Super,,*None,N,Locked Bag 5043,,,,Parramatta,NSW,2124,,1300 366 019,,,,signaturesuper@amp.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,032-021,123532,AMP,945055055,P,,49079354519,,0,S,,,,,GST,Y,N,,P,1364
Brenchley,Russell,RUSB,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-179,10621201,RUSSELL BRENCHLEY,SUSTAINABILITY,P,,,,0,S,,,,,N-T,Y,N,,P,1366
Smith,Kerrie,*None,N,Unit 2/36 Cape Street,,,,Osborne Park,WA,6017,,0401 820 226,,,,kerrie.smith@woodside.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,736-226,639132,KERRIE SMITH,SUSTAINABILITY,P,,82547807594,,0,S,,,,,GNR,Y,N,,P,1370
Innocent,Robert,*None,N,19 Hayson St,,,,Trigg,WA,6029,,0438 003 055,,,,rob.innocent@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-179,10485799,ROBERT D AND SALLY A INNOCENT,OOPE,P,,,,0,S,,,,,N-T,Y,N,,P,1371
Ringrose,Benjamin,*None,N,28 Driffield Street,,,,Hamersley,WA,6022,,0423 901 392,,,,ben.ringrose@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,116-879,465608008,LJ AND BH RINGROSE OOPE,,P,,,,0,S,,,,,N-T,Y,N,,P,1374
Corbett,Benjamin,*None,N,Benjamin Thomas Corbett,28/82 Royal Street,,,East Perth,WA,6004,,0457 525 142,,,,corbettben@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,736-235,534252,BENJAMIN CORBETT,SUSTAINABILITY,P,,,,0,S,,,,,N-T,Y,N,,P,1375
Price Sierakowski Pty Ltd,,PSI000,N,PO Box Z5433,,,,Perth,WA,6831,,08 6211 5000,,,08 6211 5055,info@pricesierakowski.com.au,www.pricesierakowski.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,484-799,52664496,PRICE SIERAKOWSKI PTY LTD,SUSTAINABILITY,P,,83662050668,,0,S,,,,,GST,Y,N,,P,1376
Barbaro Group Pty Ltd,,BGP000,N,16 Munt Street,,,,Bayswater,WA,6053,Australia,08 9467 4456 - mike,0419 907 425 - tony,,,accounts@barbarogroup.com.au,,Mike Sandilands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,633-000,146975321,THE BARBARO GROUP PTY LTD,SUSTAINABILITY,P,,39891868579,,0,S,,,,,GST,Y,N,,P,1377
Port Hedland Medical Centre,,PHM000,N,PO Box 441,,,,Port Hedland,WA,6721,,08 9173 3733,,,08 9173 5219,reception@porthedlandmedical.com.au,www.porthedlandmedical.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,65143532478,,0,S,,,,,GST,Y,N,,P,1378
Ashton Environmental Pty Ltd,,AEN000,N,8/28 Robinson Ave,,,,Perth,WA,6000,,08 9228 1644,0457 254 837,,08 9228 1744,amy@ashtonshe.com.au,www.ashtonshe.com.au,Amy Ashton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-118,10304367,ASHTON ENVIRONMENTAL PTY LTD,SUSTAINABILITY,P,,85071495602,,0,S,,,,,GST,Y,N,,P,1381
Complete Corporate Health City,,CCH000,N,"Level 1, 160 St. George Tce",,,,Perth,WA,6000,,08 9226 1898,,,08 9481 0419,accounts@completecorporatehealth.com,,Jess Wallrodt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-000,11493348,COMPLETE CORPORATE HEALTH CITY,SUSTAINABILITY,P,,91148222495,,0,S,,,,,GST,Y,N,,P,1383
Andrews,Isabelle,*None,N,14 Rapahel Rise,,,,Landsdale,WA,6065,,0488 111 762,,,,isabelle.andrews@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-000,11612669,ISABELLE ANDREWS,OOPE,P,,,,0,S,,,,,N-T,N,N,,P,1389
Stewart,Doug,*None,N,97 Mowbray Square,,,,Clarkson,WA,6030,,0429 205 867,,,,doug.steward2@me.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-135,633291,DOUGLAS JAMES STEWARD,OOPE,P,,,,0,S,,,,,N-T,Y,N,,P,1392
Vinciguerra,Alyson (Employee),*None,N,62 Shaftesbury Avenue,,,,Bayswater,WA,6053,,0418 352 831,,,,aly.vinciguerra@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-179,10331589,D & AJ VINCIGUERRA,OOPE,E,aly.vinciguerra@sustainability.net.au,,,0,S,,,,,N-T,Y,N,,P,1393
Sheamus Rooney (formerly Diamond Dog Electrics),,DDE000,N,91 Meridian Drive,,,,Mullaloo,WA,6027,,0416 850 018,,,08 9307 6884,diamonddogelectrics@hotmail.com,,Sheamus Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,302-162,485690,SHEAMUS ROONEY,SUSTAINABILITY,P,,84469015944,,0,S,,,,,GNR,Y,N,,P,1394
Autospark Osborne Park,,AOP000,N,5/115 Howe Street,,,,Osborne Park,WA,6017,,08 9443 3411,,,08 9443 3055,osbornepark@autospark.com.au,www.autospark.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,73089649365,,0,S,,,,,GST,Y,N,,P,1397
White Witch Consulting,,WWO000,N,12 Arnisdale Road,,,,Duncraig,WA,6023,,0438 925 102,,,,mattnsy@iinet.net.au,,Syreeta White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,734-195,823172,MISS SYREETA T WHITE,SUSTAINABILITY,P,,37804686099,,0,S,,,,,GNR,Y,N,,P,1401
MD Corporate Pty Ltd,,MDC000,N,"3 Knight St, ",,,,Wembley Downs,WA,6019,,0466 021 906,,,,mwhelan0@gmail.com,,Melissa Whelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-046,227391,MD CORPORATE,SUSTAINABILITY,P,,55138339545,,0,S,,,,,GST,Y,N,,P,1403
The American Chamber of Commerce in Australia,,AEC000,N,Level 6 231 Adelaide Terrace,,,,Perth,WA,6000,,08 9325 9540,,,08 9221 3725,eft@amcham.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,082-057,28847094,THE AMERICAN CHAMBER OF COMMERCE,87113-O,P,,62000361633,,0,S,,,,,GST,Y,N,,P,1406
CRM Online,,CRM000,N,2/12 Cowcher Place ,,,,Belmont,WA,6104,,03 8677 2266-melbrn,1300 859 035,08 9415 1366,,jcristines@crmonline.com.au,,Jennifer Cristines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-011,340857,CRM ONLINE,SUSTAINABILITY,P,,86120621258,,0,S,,,,,GST,Y,N,,P,1407
MTA WA,,MTW000,N,10 Injune Way,,,,Joondalup,WA,6027,,08 9453 7900,,,08 9453 7999,accounts@mtawa.com.au,www.mtawa.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-051,641777,MTA WA,SUSTAINABILITY,P,,17206382663,,0,S,,,,,GST,Y,N,,P,1412
Matilda Bay,,MTB000,N,3 Hackett Drive,,,,Crawley,WA,6009,,08 9423 5000,,,08 9423 5022,marketing@matbay.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,,,,,P,,,,0,S,,,,,GST,N,N,,P,1413
WA Mining Club,,WMC000,N,PO Box 8463,,,,Perth Business Centre,WA,6849,,0413 088 879,,,,accounts@waminingclub.asn.au,,Claire Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-112,198733575,WEST AUSTRALIAN MINING CLUB,SUSTAINABILITY7539,P,,23984739878,,0,S,,,,,GST,Y,N,,P,1416
The Vines Resort,,TVR000,N,Verdelho Drive,,,,The Vines,WA,6069,,08 9297 0760,08 9297 3000,,08 9297 3333,ar@novotelvines.com.au;reservations@vines.com.au,www.vines.com.au/www.accorhotels.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-000,256430,VINES RESORT SWAN VALLEY,SUSTAINABILITY,P,,17009274720,,0,S,,,,,GST,Y,N,,P,1418
Kyaw,Danny,*None,N,2/120 Ladywell Street,,,,Beckenham,WA,6107,,0430 401 613,,,,danny.kyaw@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,062-309,10145755,YE GAUNG KYAW,OOPE,P,,,,0,S,,,,,N-T,Y,N,,P,1420
ISA Group Pty Ltd,,ISG000,N,Po Box 740,,,,West Perth,WA,6872,,08 9346 8888,0417 966 992 - Brett,,08 9346 8899,accounts@isa.com.au,,Brett Merrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,186-300,301754438,ISA GROUP PTY LTD - CLIENT ACCNT,18251,P,,89126379600,,0,S,,,,,GNR,Y,N,,P,1421
Spot Imaging Services (formerly Astrium),,AGI000,N,PO Box 993 ,,,,Civic Square,ACT,2608,,02 6262 9662,,,02 6262 6676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,,,,,P,,50003640033,,0,S,,,,,GNR,Y,N,,P,1422
Atkins,Alexandra,ATA000,N,4B James Street,,,,Swan View,WA,6056,,0417 469 582,,,,alex.atkins@bigponds.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,064-830,10258928,MRS A C ATKINS,OOPE,P,,,,0,S,,,,,N-T,Y,N,,P,1423
Aspen Medical Pty Ltd,,ASM000,N,PO Box 231 ,,,,Deakin West,ACT,2600,,02 6203 9500,,,02 6232 4738,JBrown@aspenmedical.com.au,www.aspenmedical.com.au,Jeff Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,032-044,736606,ASPEN MEDICAL PTY LTD,SUSTAINABILITY,P,,32105250413,,0,S,,,,,GST,Y,N,,P,1424
Dorado Corporate Finance Pty Ltd,,DCF000,N,"Level 3, 190 St Georges Terrace",,,,Perth,WA,6000,,08 9467 4477,,,08 6210 1546,info@dorado.com.au,www.dorado.com.au,Nick Allan,CFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-000,10935140,DORADO CORP FINANCE PTY LTD,SUSTAINABILITY,P,,54123287294,,0,S,,,,,GNR,Y,N,,P,1425
Nel,Paul,*None,N,11 Snowbird Gardens,,,,Joondalup,WA,6027,,,,,,pnel@bigpond.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,064-420,10344753,PJ AND IL NEL,OOPE,P,,,,0,S,,,,,N-T,Y,N,,P,1426
Print Source,,PSM000,N,PO Box 5263,,,,Canning Vale South,WA,6155,,08 9455 6594,,,,printsource@amnet.net.au,,Peter Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,086-147,587200131,PRINTSOURCE MANAGEMENT,SUSTAINABILITY,P,,97677304641,,0,S,,,,,GNR,Y,N,,P,1428
E-Z Air Conditioning,,EAC000,N,47 Venturi Drive,,,,Ocean Reef,WA,6027,,0426 265 645,,,,ezelectrics@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-338,382607106,E-Z AIR CONDITIONING,SUSTAINABILITY,P,,82968784099,,0,S,,,,,GNR,Y,N,,P,1431
Replicon - USD,,*None,N,Suite 2400,639-5th Avenue S.W,Calgary Alberta T2P 0M9,,,,,Canada,403 262 6519,,,403 451 1841,accountsreceivable@replicon.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,0,S,,,,,FRE,Y,N,,P,1433
Hein Mai Mining,,*None,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,306-040,761797,WIN SANDA KYAW,SUSTAINABILITY,P,,,,0,S,,,,,GST,N,N,,P,1435
